"id1","id2","id3","id4","hhmid","s10aii_a17","s10aii_a18","hhno"
3,1,82,28,1,4,4,103082028
3,1,82,28,2,3,2,103082028
3,1,82,30,1,5,5,103082030
3,1,82,30,2,6,5,103082030
3,1,82,32,1,4,4,103082032
3,1,82,32,2,4,4,103082032
3,1,82,34,1,4,4,103082034
3,1,82,36,1,2,3,103082036
3,1,82,36,2,3,4,103082036
3,1,82,39,1,4,3,103082039
3,1,82,39,3,5,5,103082039
3,1,82,39,4,10,6,103082039
3,1,82,41,1,5,4,103082041
3,1,82,41,3,3,3,103082041
3,1,83,6,1,5,5,103083006
3,1,83,6,2,5,5,103083006
3,1,83,8,1,8,8,103083008
3,1,83,8,2,8,8,103083008
3,1,83,8,3,7,6,103083008
3,1,83,12,1,6,5,103083012
3,1,83,12,2,8,6,103083012
3,1,83,12,3,5,4,103083012
3,1,83,15,1,9,8,103083015
3,1,83,16,1,5,5,103083016
3,1,83,16,2,6,4,103083016
3,1,83,16,4,5,4,103083016
3,1,83,33,1,5,4,103083033
3,1,83,33,2,5,4,103083033
3,1,83,45,1,1,4,103083045
3,1,83,47,1,8,5,103083047
3,1,83,47,4,2,2,103083047
3,1,83,48,1,5,5,103083048
3,1,83,48,2,5,6,103083048
3,1,83,48,3,8,9,103083048
3,1,83,55,1,4,3,103083055
3,1,83,56,1,4,4,103083056
3,1,83,56,2,3,4,103083056
3,1,83,59,1,6,5,103083059
3,1,83,60,1,7,7,103083060
3,1,83,70,2,3,2,103083070
3,1,83,70,4,4,4,103083070
3,1,83,73,1,2,1,103083073
3,1,84,10,1,4,4,103084010
3,1,84,10,2,4,4,103084010
3,1,84,18,1,3,3,103084018
3,1,84,26,1,2,2,103084026
3,1,84,26,2,2,2,103084026
3,1,84,31,1,2,2,103084031
3,1,84,50,1,10,5,103084050
3,1,84,53,1,7,10,103084053
3,1,84,58,1,1,1,103084058
3,1,84,62,1,8,6,103084062
3,1,84,62,2,8,6,103084062
3,1,84,78,1,5,5,103084078
3,1,84,78,2,5,5,103084078
3,1,84,92,1,7,6,103084092
3,1,84,92,2,6,5,103084092
3,1,84,92,3,6,5,103084092
3,1,84,95,1,6,5,103084095
3,1,84,95,2,6,5,103084095
3,1,84,117,2,4,4,103084117
3,1,84,127,1,5,4,103084127
3,1,84,127,2,5,4,103084127
3,1,84,138,1,5,5,103084138
3,1,84,170,1,4,3,103084170
3,1,85,10,1,8,8,103085010
3,1,85,10,2,10,8,103085010
3,1,85,14,1,6,7,103085014
3,1,85,14,2,8,8,103085014
3,1,85,14,3,7,8,103085014
3,1,85,21,1,5,5,103085021
3,1,85,28,1,4,5,103085028
3,1,85,28,2,4,5,103085028
3,1,85,50,1,5,5,103085050
3,1,85,56,1,5,5,103085056
3,1,85,56,2,4,5,103085056
3,1,85,56,4,6,5,103085056
3,1,85,57,1,1,10,103085057
3,1,85,62,1,5,5,103085062
3,1,85,70,1,3,3,103085070
3,1,85,70,2,3,3,103085070
3,1,85,70,4,3,3,103085070
3,1,85,83,1,6,5,103085083
3,1,85,83,2,4,3,103085083
3,1,85,88,1,4,3,103085088
3,1,85,88,2,4,3,103085088
3,1,85,88,3,5,7,103085088
3,1,85,95,1,6,3,103085095
3,1,85,95,2,5,3,103085095
3,1,85,95,4,7,4,103085095
3,1,85,116,1,7,6,103085116
3,1,85,116,3,8,6,103085116
3,1,85,125,1,8,8,103085125
3,1,85,125,5,7,7,103085125
3,1,85,126,1,6,5,103085126
3,1,86,2,1,8,6,103086002
3,1,86,14,1,6,6,103086014
3,1,86,20,1,7,6,103086020
3,1,86,24,1,8,8,103086024
3,1,86,24,2,8,8,103086024
3,1,86,29,1,7,7,103086029
3,1,86,29,2,6,6,103086029
3,1,86,29,4,5,4,103086029
3,1,86,37,1,6,6,103086037
3,1,86,37,4,5,5,103086037
3,1,86,41,1,5,5,103086041
3,1,86,46,1,5,5,103086046
3,1,86,46,2,5,5,103086046
3,1,86,47,1,4,4,103086047
3,1,86,47,2,5,4,103086047
3,1,86,47,3,5,6,103086047
3,1,86,58,1,5,5,103086058
3,1,86,58,2,5,5,103086058
3,1,86,59,1,4,4,103086059
3,1,86,59,2,5,4,103086059
3,1,86,59,4,5,6,103086059
3,1,86,63,1,3,3,103086063
3,1,86,63,2,1,10,103086063
3,1,86,63,3,3,2,103086063
3,1,86,68,1,6,5,103086068
3,1,86,68,2,1,2,103086068
3,1,86,89,1,5,10,103086089
3,1,86,90,1,10,1,103086090
3,37,92,6,1,1,1,103092006
3,37,92,18,1,4,8,103092018
3,37,92,23,1,4,7,103092023
3,37,92,30,1,4,8,103092030
3,37,92,31,1,7,8,103092031
3,37,92,39,1,3,1,103092039
3,37,92,39,2,1,1,103092039
3,37,92,39,4,2,1,103092039
3,37,92,47,1,2,1,103092047
3,37,92,47,2,2,1,103092047
3,37,92,50,1,4,1,103092050
3,37,92,62,1,2,1,103092062
3,37,92,62,2,2,1,103092062
3,37,92,64,1,3,2,103092064
3,37,92,80,1,5,3,103092080
3,37,92,80,2,6,1,103092080
3,37,92,80,3,4,1,103092080
3,37,92,96,1,3,3,103092096
3,37,92,107,1,5,2,103092107
3,37,92,108,1,3,2,103092108
3,37,92,126,1,4,2,103092126
3,38,100,2,1,6,5,103100002
3,38,100,2,2,5,4,103100002
3,38,100,2,8,4,4,103100002
3,38,100,4,1,8,7,103100004
3,38,100,10,1,8,7,103100010
3,38,100,10,2,6,4,103100010
3,38,100,10,3,5,4,103100010
3,38,100,11,1,8,7,103100011
3,38,100,15,1,4,3,103100015
3,38,100,16,1,2,2,103100016
3,38,100,16,2,2,1,103100016
3,38,100,17,1,5,4,103100017
3,38,100,19,1,7,6,103100019
3,38,100,19,2,4,3,103100019
3,38,100,19,3,4,4,103100019
3,38,100,32,1,5,5,103100032
3,38,100,35,1,7,6,103100035
3,38,100,42,1,6,5,103100042
3,38,100,56,1,6,5,103100056
3,38,100,56,2,6,5,103100056
3,38,100,56,5,6,5,103100056
3,38,100,57,1,7,6,103100057
3,38,100,58,1,3,2,103100058
3,38,100,68,1,8,7,103100068
3,38,100,68,2,8,8,103100068
3,39,99,1,1,4,6,103099001
3,39,99,1,2,5,7,103099001
3,39,99,4,1,6,6,103099004
3,39,99,5,1,6,6,103099005
3,39,99,5,2,7,6,103099005
3,39,99,10,1,4,5,103099010
3,39,99,10,2,5,6,103099010
3,39,99,12,1,4,3,103099012
3,39,99,12,2,3,2,103099012
3,39,99,12,4,3,2,103099012
3,39,99,13,1,3,3,103099013
3,39,99,14,1,2,2,103099014
3,39,99,14,2,3,2,103099014
3,39,99,15,1,2,1,103099015
3,39,99,15,2,3,3,103099015
3,39,99,16,1,5,4,103099016
3,39,99,16,2,4,4,103099016
3,39,99,16,3,4,4,103099016
3,39,99,20,1,8,7,103099020
3,39,99,20,2,8,7,103099020
3,39,99,20,3,8,7,103099020
3,39,99,21,1,8,8,103099021
3,39,99,21,2,8,8,103099021
3,39,99,21,3,8,8,103099021
3,39,99,22,1,9,9,103099022
3,39,99,23,1,4,5,103099023
3,39,99,25,1,8,8,103099025
3,39,99,25,2,8,8,103099025
3,39,99,25,3,8,8,103099025
3,39,99,29,1,8,8,103099029
3,39,99,29,2,8,8,103099029
3,40,90,1,1,3,4,103090001
3,40,90,1,2,3,4,103090001
3,40,90,3,1,8,7,103090003
3,40,90,5,1,4,5,103090005
3,40,90,5,2,5,6,103090005
3,40,90,7,1,2,2,103090007
3,40,90,12,2,7,6,103090012
3,40,90,12,4,5,4,103090012
3,40,90,12,9,5,5,103090012
3,40,90,18,1,5,5,103090018
3,40,90,18,2,5,5,103090018
3,40,90,19,1,4,4,103090019
3,40,90,19,2,4,4,103090019
3,40,90,19,3,4,4,103090019
3,40,90,20,1,5,6,103090020
3,40,90,20,2,6,5,103090020
3,40,90,20,5,5,5,103090020
3,40,90,24,1,4,4,103090024
3,40,90,25,1,6,5,103090025
3,40,90,27,1,5,6,103090027
3,40,90,31,1,4,4,103090031
3,40,90,31,2,4,5,103090031
3,40,90,31,4,5,5,103090031
3,40,90,32,1,4,3,103090032
3,40,90,32,2,3,3,103090032
3,40,90,32,3,3,3,103090032
3,40,90,33,2,4,3,103090033
3,40,90,34,1,2,1,103090034
3,40,90,34,2,1,1,103090034
3,41,87,1,1,3,5,103087001
3,41,87,3,1,3,3,103087003
3,41,87,4,1,7,9,103087004
3,41,87,5,1,2,1,103087005
3,41,87,5,2,2,1,103087005
3,41,87,5,3,2,1,103087005
3,41,87,6,1,4,7,103087006
3,41,87,6,2,6,4,103087006
3,41,87,7,1,8,5,103087007
3,41,87,7,2,5,3,103087007
3,41,87,12,1,8,3,103087012
3,41,87,12,2,7,1,103087012
3,41,87,12,4,5,1,103087012
3,41,87,13,1,2,1,103087013
3,41,87,13,2,2,1,103087013
3,41,87,13,3,1,1,103087013
3,41,87,15,1,1,1,103087015
3,41,87,22,1,5,1,103087022
3,41,87,22,2,4,2,103087022
3,41,87,24,1,8,4,103087024
3,41,87,24,3,5,3,103087024
3,41,87,24,4,3,1,103087024
3,41,87,32,1,3,2,103087032
3,41,87,32,2,2,1,103087032
3,41,87,34,1,6,4,103087034
3,41,87,34,2,3,1,103087034
3,41,87,34,5,5,3,103087034
3,41,87,36,1,1,1,103087036
3,41,87,44,1,7,7,103087044
3,41,88,1,1,3,5,103088001
3,41,88,1,2,3,5,103088001
3,41,88,2,1,4,7,103088002
3,41,88,2,2,5,8,103088002
3,41,88,3,1,4,8,103088003
3,41,88,3,2,8,9,103088003
3,41,88,3,3,9,9,103088003
3,41,88,4,1,5,2,103088004
3,41,88,4,2,10,2,103088004
3,41,88,5,1,6,8,103088005
3,41,88,8,1,5,1,103088008
3,41,88,10,1,7,8,103088010
3,41,88,11,1,2,1,103088011
3,41,88,12,1,5,4,103088012
3,41,88,14,1,5,5,103088014
3,41,88,17,1,7,6,103088017
3,41,88,17,2,7,6,103088017
3,41,88,17,3,6,5,103088017
3,41,88,19,1,6,6,103088019
3,41,88,19,2,6,6,103088019
3,41,88,19,7,6,6,103088019
3,41,88,20,1,8,6,103088020
3,41,88,20,2,8,5,103088020
3,41,88,20,3,8,5,103088020
3,41,88,21,1,6,6,103088021
3,41,88,21,2,7,6,103088021
3,41,88,21,3,6,5,103088021
3,41,88,25,1,4,3,103088025
3,41,88,25,2,10,1,103088025
3,43,93,1,1,8,7,103093001
3,43,93,2,1,4,6,103093002
3,43,93,3,1,7,7,103093003
3,43,93,7,1,4,3,103093007
3,43,93,7,2,4,2,103093007
3,43,93,8,1,4,3,103093008
3,43,93,8,2,4,3,103093008
3,43,93,15,1,4,3,103093015
3,43,93,17,1,8,8,103093017
3,43,93,17,2,8,8,103093017
3,43,93,17,3,8,8,103093017
3,43,93,18,1,7,5,103093018
3,43,93,18,2,6,4,103093018
3,43,93,21,1,7,7,103093021
3,43,93,21,2,7,7,103093021
3,43,93,31,1,7,7,103093031
3,43,93,34,1,6,5,103093034
3,43,93,34,2,5,5,103093034
3,43,93,38,1,5,4,103093038
3,43,93,38,2,4,3,103093038
3,43,93,38,4,4,4,103093038
3,43,93,52,1,8,8,103093052
3,43,93,52,2,8,8,103093052
3,43,93,55,1,6,5,103093055
3,43,93,55,2,6,5,103093055
3,43,93,55,3,6,6,103093055
3,43,93,56,1,4,4,103093056
3,43,93,56,2,3,3,103093056
3,43,93,56,5,3,2,103093056
3,43,94,1,1,8,6,103094001
3,43,94,1,2,7,5,103094001
3,43,94,2,1,5,7,103094002
3,43,94,2,2,6,6,103094002
3,43,94,2,3,4,6,103094002
3,43,94,6,1,5,3,103094006
3,43,94,6,2,4,3,103094006
3,43,94,6,4,4,3,103094006
3,43,94,14,1,4,2,103094014
3,43,94,14,2,5,4,103094014
3,43,94,18,1,6,5,103094018
3,43,94,18,2,5,3,103094018
3,43,94,32,1,3,3,103094032
3,43,94,32,2,3,3,103094032
3,43,94,32,3,6,6,103094032
3,43,94,38,1,5,6,103094038
3,43,94,46,1,8,7,103094046
3,43,94,47,1,5,6,103094047
3,43,94,49,1,6,6,103094049
3,43,94,49,2,6,6,103094049
3,43,94,49,3,6,6,103094049
3,43,94,51,1,3,2,103094051
3,43,94,53,1,5,4,103094053
3,43,94,53,2,5,4,103094053
3,43,94,56,1,4,4,103094056
3,43,94,56,2,7,6,103094056
3,43,94,60,1,8,6,103094060
3,43,94,60,3,6,6,103094060
3,43,94,63,1,4,4,103094063
3,43,95,4,1,8,6,103095004
3,43,95,4,2,7,6,103095004
3,43,95,10,1,6,6,103095010
3,43,95,10,2,6,4,103095010
3,43,95,12,1,6,5,103095012
3,43,95,12,2,6,5,103095012
3,43,95,13,1,7,6,103095013
3,43,95,13,2,6,6,103095013
3,43,95,13,3,6,6,103095013
3,43,95,33,2,4,3,103095033
3,43,95,34,1,2,2,103095034
3,43,95,35,1,3,3,103095035
3,43,95,35,2,3,2,103095035
3,43,95,51,1,5,6,103095051
3,43,95,51,2,7,8,103095051
3,43,95,51,3,8,5,103095051
3,43,95,52,1,6,5,103095052
3,43,95,59,1,6,5,103095059
3,43,95,59,2,5,5,103095059
3,43,95,61,1,5,6,103095061
3,43,95,61,2,5,6,103095061
3,43,95,61,3,5,6,103095061
3,43,95,63,1,5,6,103095063
3,43,95,74,1,5,4,103095074
3,43,95,74,2,4,4,103095074
3,43,95,75,1,3,2,103095075
3,43,95,78,1,4,4,103095078
3,43,95,78,2,4,4,103095078
3,43,95,78,3,4,4,103095078
3,43,96,2,1,8,8,103096002
3,43,96,8,1,8,6,103096008
3,43,96,8,2,7,6,103096008
3,43,96,10,1,7,8,103096010
3,43,96,10,2,8,7,103096010
3,43,96,10,3,8,8,103096010
3,43,96,23,1,8,8,103096023
3,43,96,23,2,8,8,103096023
3,43,96,27,1,6,6,103096027
3,43,96,27,2,6,6,103096027
3,43,96,39,1,3,2,103096039
3,43,96,50,1,3,2,103096050
3,43,96,50,2,2,2,103096050
3,43,96,51,1,4,2,103096051
3,43,96,53,1,8,3,103096053
3,43,96,53,2,4,3,103096053
3,43,96,53,3,2,2,103096053
3,43,96,58,1,2,2,103096058
3,43,96,81,1,6,7,103096081
3,43,96,81,2,5,6,103096081
3,43,96,85,1,7,6,103096085
3,43,96,86,1,7,6,103096086
3,43,96,95,1,6,3,103096095
3,43,96,95,2,5,4,103096095
3,43,96,95,3,8,6,103096095
3,43,96,98,1,7,6,103096098
3,43,96,98,2,6,5,103096098
3,43,97,1,1,9,8,103097001
3,43,97,1,2,8,7,103097001
3,43,97,1,3,5,4,103097001
3,43,97,4,1,8,8,103097004
3,43,97,4,2,7,8,103097004
3,43,97,5,1,4,6,103097005
3,43,97,5,2,5,6,103097005
3,43,97,5,3,6,5,103097005
3,43,97,8,1,6,5,103097008
3,43,97,8,2,6,6,103097008
3,43,97,8,3,5,5,103097008
3,43,97,12,1,4,3,103097012
3,43,97,12,2,4,2,103097012
3,43,97,14,1,4,3,103097014
3,43,97,14,2,4,2,103097014
3,43,97,14,5,3,2,103097014
3,43,97,15,1,5,4,103097015
3,43,97,17,1,4,3,103097017
3,43,97,17,2,3,2,103097017
3,43,97,19,1,4,3,103097019
3,43,97,19,2,4,3,103097019
3,43,97,20,1,6,4,103097020
3,43,97,20,2,7,5,103097020
3,43,97,20,3,7,5,103097020
3,43,97,22,1,8,7,103097022
3,43,97,22,2,8,7,103097022
3,43,97,22,3,7,5,103097022
3,43,97,29,1,8,8,103097029
3,43,97,29,2,8,8,103097029
3,43,97,30,1,6,5,103097030
3,43,97,30,2,6,4,103097030
3,43,97,30,3,6,5,103097030
3,43,97,33,1,7,5,103097033
3,43,97,33,2,6,4,103097033
3,43,97,33,3,6,4,103097033
3,43,97,34,1,5,6,103097034
3,43,97,34,2,7,7,103097034
3,43,97,34,3,4,5,103097034
3,43,98,14,1,6,4,103098014
3,43,98,14,2,5,4,103098014
3,43,98,15,1,7,6,103098015
3,43,98,15,2,6,5,103098015
3,43,98,15,3,6,5,103098015
3,43,98,17,1,5,5,103098017
3,43,98,17,2,5,5,103098017
3,43,98,17,4,5,5,103098017
3,43,98,21,1,7,8,103098021
3,43,98,21,2,6,7,103098021
3,43,98,29,1,8,8,103098029
3,43,98,29,2,7,8,103098029
3,43,98,31,1,7,8,103098031
3,43,98,31,2,8,8,103098031
3,43,98,31,3,6,7,103098031
3,43,98,35,1,4,3,103098035
3,43,98,52,1,4,2,103098052
3,43,98,52,3,4,3,103098052
3,43,98,52,5,4,3,103098052
3,43,98,55,1,4,2,103098055
3,43,98,55,2,4,3,103098055
3,43,98,55,3,3,2,103098055
3,43,98,57,1,8,7,103098057
3,43,98,57,2,8,7,103098057
3,43,98,60,1,6,7,103098060
3,43,98,68,1,7,6,103098068
3,43,98,68,2,6,6,103098068
3,43,98,74,1,4,3,103098074
3,43,98,74,2,3,2,103098074
3,43,98,74,4,4,3,103098074
3,43,98,76,1,5,4,103098076
3,43,98,90,1,8,8,103098090
3,43,98,90,2,8,8,103098090
3,44,89,3,1,7,7,103089003
3,44,89,4,1,10,10,103089004
3,44,89,4,2,10,10,103089004
3,44,89,4,4,10,10,103089004
3,44,89,5,1,4,4,103089005
3,44,89,5,2,4,3,103089005
3,44,89,5,3,4,3,103089005
3,44,89,16,1,2,2,103089016
3,44,89,16,2,4,3,103089016
3,44,89,16,6,2,2,103089016
3,44,89,18,1,5,5,103089018
3,44,89,28,1,5,4,103089028
3,44,89,29,1,5,4,103089029
3,44,89,31,1,8,6,103089031
3,44,89,44,1,4,4,103089044
3,44,89,44,2,5,4,103089044
3,44,89,48,1,5,4,103089048
3,44,89,48,2,4,4,103089048
3,44,89,48,3,4,4,103089048
3,44,89,53,1,6,5,103089053
3,44,89,53,2,6,5,103089053
3,44,89,53,3,5,5,103089053
3,44,89,60,1,5,5,103089060
3,44,89,60,2,4,3,103089060
3,44,89,63,1,7,6,103089063
3,44,89,63,2,8,7,103089063
3,44,89,82,1,5,5,103089082
3,44,89,99,1,4,3,103089099
3,44,89,99,2,2,2,103089099
3,44,91,9,1,10,10,103091009
3,44,91,9,2,10,10,103091009
3,44,91,9,3,9,10,103091009
3,44,91,10,1,4,5,103091010
3,44,91,20,1,8,8,103091020
3,44,91,22,1,7,7,103091022
3,44,91,25,1,7,8,103091025
3,44,91,25,2,5,6,103091025
3,44,91,25,3,5,6,103091025
3,44,91,76,1,5,3,103091076
3,44,91,76,2,2,2,103091076
3,44,91,76,3,3,3,103091076
3,44,91,79,1,8,6,103091079
3,44,91,84,1,2,2,103091084
3,44,91,84,2,2,3,103091084
3,44,91,88,1,4,5,103091088
3,44,91,88,3,5,6,103091088
3,44,91,89,1,7,8,103091089
3,44,91,89,2,7,7,103091089
3,44,91,99,1,5,4,103091099
3,44,91,99,2,6,4,103091099
3,44,91,108,1,8,9,103091108
3,44,91,113,1,2,3,103091113
3,44,91,114,1,2,2,103091114
3,44,91,114,2,2,2,103091114
3,44,91,131,1,4,4,103091131
3,44,91,131,2,6,5,103091131
3,44,91,131,3,6,5,103091131
4,3,101,20,2,9,5,104101020
4,3,101,20,3,6,5,104101020
4,3,101,32,1,5,3,104101032
4,3,101,32,2,5,3,104101032
4,3,101,32,3,6,10,104101032
4,3,101,38,1,3,2,104101038
4,3,101,39,1,5,5,104101039
4,3,101,39,2,7,6,104101039
4,3,101,39,3,9,10,104101039
4,3,101,49,1,3,9,104101049
4,3,101,51,1,3,3,104101051
4,3,101,51,3,5,3,104101051
4,3,101,51,4,4,3,104101051
4,3,101,52,1,3,1,104101052
4,3,101,55,1,6,6,104101055
4,3,101,55,2,4,4,104101055
4,3,101,57,1,5,7,104101057
4,3,101,65,1,6,5,104101065
4,3,101,65,2,7,7,104101065
4,3,101,69,1,9,8,104101069
4,3,101,79,1,8,8,104101079
4,3,101,86,1,5,5,104101086
4,3,101,86,2,9,5,104101086
4,3,101,93,1,7,4,104101093
4,3,101,93,2,2,5,104101093
4,3,101,93,3,6,3,104101093
4,3,101,107,1,4,10,104101107
4,3,101,107,3,10,10,104101107
4,3,101,107,4,6,8,104101107
4,3,102,2,1,2,5,104102002
4,3,102,2,2,1,5,104102002
4,3,102,2,3,7,8,104102002
4,3,102,3,2,5,4,104102003
4,3,102,3,5,8,7,104102003
4,3,102,5,1,6,3,104102005
4,3,102,7,1,2,3,104102007
4,3,102,7,3,1,2,104102007
4,3,102,7,4,4,5,104102007
4,3,102,8,1,4,4,104102008
4,3,102,8,2,3,3,104102008
4,3,102,10,1,6,8,104102010
4,3,102,10,2,10,9,104102010
4,3,102,12,1,4,3,104102012
4,3,102,12,5,4,3,104102012
4,3,102,13,1,6,6,104102013
4,3,102,13,2,4,3,104102013
4,3,102,19,1,5,5,104102019
4,3,102,21,1,7,6,104102021
4,3,102,21,2,6,5,104102021
4,3,102,21,4,5,5,104102021
4,3,102,23,1,4,5,104102023
4,3,102,23,2,1,1,104102023
4,3,102,23,3,5,4,104102023
4,3,102,25,1,10,10,104102025
4,3,102,25,2,9,10,104102025
4,3,102,29,1,1,1,104102029
4,3,102,36,1,10,5,104102036
4,3,102,36,2,5,5,104102036
4,3,102,36,3,5,3,104102036
4,3,102,46,1,,,104102046
4,3,103,1,1,9,7,104103001
4,3,103,1,2,9,6,104103001
4,3,103,1,3,7,6,104103001
4,3,103,8,1,7,9,104103008
4,3,103,8,2,7,9,104103008
4,3,103,8,3,7,9,104103008
4,3,103,11,1,9,8,104103011
4,3,103,12,1,10,5,104103012
4,3,103,12,2,9,7,104103012
4,3,103,15,1,1,7,104103015
4,3,103,20,1,2,2,104103020
4,3,103,20,2,8,5,104103020
4,3,103,29,1,7,9,104103029
4,3,103,29,2,9,7,104103029
4,3,103,29,3,7,9,104103029
4,3,103,37,1,3,8,104103037
4,3,103,37,2,9,9,104103037
4,3,103,39,1,9,7,104103039
4,3,103,43,1,1,10,104103043
4,3,103,46,2,7,9,104103046
4,3,103,48,1,7,8,104103048
4,3,103,50,1,10,10,104103050
4,3,103,79,1,8,7,104103079
4,3,103,79,2,6,8,104103079
4,3,103,79,3,6,9,104103079
4,3,103,125,1,10,8,104103125
4,3,103,125,2,10,9,104103125
4,3,103,125,6,10,8,104103125
4,6,114,1,1,4,2,104114001
4,6,114,1,2,5,5,104114001
4,6,114,2,1,10,1,104114002
4,6,114,2,2,7,1,104114002
4,6,114,2,3,5,1,104114002
4,6,114,3,1,9,3,104114003
4,6,114,3,2,5,4,104114003
4,6,114,4,1,5,6,104114004
4,6,114,4,2,4,4,104114004
4,6,114,4,3,7,5,104114004
4,6,114,5,1,4,4,104114005
4,6,114,5,2,4,4,104114005
4,6,114,5,3,3,2,104114005
4,6,114,6,1,5,7,104114006
4,6,114,6,2,6,6,104114006
4,6,114,7,1,6,7,104114007
4,6,114,7,2,6,5,104114007
4,6,114,7,3,3,5,104114007
4,6,114,9,1,6,6,104114009
4,6,114,9,2,4,4,104114009
4,6,114,9,4,6,3,104114009
4,6,114,10,1,3,2,104114010
4,6,114,13,1,3,2,104114013
4,6,114,14,1,8,8,104114014
4,6,114,15,1,8,5,104114015
4,6,114,15,2,8,3,104114015
4,6,114,15,5,7,5,104114015
4,6,114,16,1,8,5,104114016
4,6,114,17,1,8,5,104114017
4,6,114,17,2,8,4,104114017
4,6,114,17,3,3,7,104114017
4,6,114,19,1,6,3,104114019
4,6,115,6,1,4,3,104115006
4,6,115,7,1,6,5,104115007
4,6,115,7,4,5,5,104115007
4,6,115,8,1,2,1,104115008
4,6,115,9,1,3,2,104115009
4,6,115,9,2,2,1,104115009
4,6,115,9,3,2,3,104115009
4,6,115,10,1,3,3,104115010
4,6,115,10,2,2,2,104115010
4,6,115,10,3,3,3,104115010
4,6,115,11,1,4,3,104115011
4,6,115,12,1,5,4,104115012
4,6,115,12,2,3,3,104115012
4,6,115,16,1,4,3,104115016
4,6,115,16,3,3,3,104115016
4,6,115,17,1,4,3,104115017
4,6,115,18,1,9,6,104115018
4,6,115,18,2,10,8,104115018
4,6,115,20,1,5,3,104115020
4,6,115,20,2,4,2,104115020
4,6,115,20,6,5,2,104115020
4,6,115,23,1,9,7,104115023
4,6,115,23,2,6,7,104115023
4,6,115,23,3,5,3,104115023
4,6,115,27,1,4,2,104115027
4,6,115,27,2,3,1,104115027
4,6,115,27,3,2,1,104115027
4,6,115,31,1,5,3,104115031
4,6,115,31,2,3,4,104115031
4,6,115,31,3,3,3,104115031
4,6,115,38,1,3,2,104115038
4,6,115,38,2,2,3,104115038
4,6,115,38,3,4,5,104115038
4,6,116,1,1,10,10,104116001
4,6,116,1,2,7,8,104116001
4,6,116,4,1,9,6,104116004
4,6,116,4,2,7,4,104116004
4,6,116,4,3,9,8,104116004
4,6,116,8,1,9,8,104116008
4,6,116,17,1,9,7,104116017
4,6,116,18,1,9,9,104116018
4,6,116,18,2,9,9,104116018
4,6,116,18,3,7,9,104116018
4,6,116,26,1,6,6,104116026
4,6,116,26,2,8,5,104116026
4,6,116,26,3,9,8,104116026
4,6,116,29,1,8,4,104116029
4,6,116,30,1,9,7,104116030
4,6,116,38,1,9,9,104116038
4,6,116,38,2,7,9,104116038
4,6,116,41,1,7,7,104116041
4,6,116,41,2,7,7,104116041
4,6,116,44,1,10,9,104116044
4,6,116,50,1,10,10,104116050
4,6,116,53,1,8,9,104116053
4,6,116,59,1,9,9,104116059
4,6,116,59,2,8,7,104116059
4,6,116,71,1,9,9,104116071
4,6,116,71,2,10,6,104116071
4,7,119,2,1,4,4,104119002
4,7,119,2,2,3,2,104119002
4,7,119,2,3,4,2,104119002
4,7,119,4,1,1,1,104119004
4,7,119,5,1,5,4,104119005
4,7,119,5,2,4,2,104119005
4,7,119,11,1,9,7,104119011
4,7,119,13,1,4,4,104119013
4,7,119,17,1,5,5,104119017
4,7,119,22,1,9,5,104119022
4,7,119,24,1,5,2,104119024
4,7,119,27,1,2,1,104119027
4,7,119,27,2,3,3,104119027
4,7,119,31,1,5,3,104119031
4,7,119,31,2,4,4,104119031
4,7,119,31,4,3,3,104119031
4,7,119,34,1,3,2,104119034
4,7,119,38,1,4,2,104119038
4,7,119,38,2,2,2,104119038
4,7,119,38,3,4,4,104119038
4,7,119,39,1,8,5,104119039
4,7,119,39,2,6,4,104119039
4,7,119,41,1,3,2,104119041
4,7,119,41,2,4,2,104119041
4,7,119,43,1,7,5,104119043
4,7,119,43,2,5,2,104119043
4,7,117,4,1,7,7,104117004
4,7,117,5,1,8,7,104117005
4,7,117,5,2,7,6,104117005
4,7,117,5,5,6,8,104117005
4,7,117,7,1,9,9,104117007
4,7,117,7,2,9,9,104117007
4,7,117,7,4,9,8,104117007
4,7,117,10,1,8,9,104117010
4,7,117,10,2,9,9,104117010
4,7,117,11,1,4,5,104117011
4,7,117,11,2,6,6,104117011
4,7,117,12,1,9,10,104117012
4,7,117,13,1,6,8,104117013
4,7,117,13,2,5,7,104117013
4,7,117,13,4,7,8,104117013
4,7,117,16,1,7,9,104117016
4,7,117,16,2,8,8,104117016
4,7,117,19,1,9,9,104117019
4,7,117,19,2,8,9,104117019
4,7,117,20,1,8,8,104117020
4,7,117,20,2,7,7,104117020
4,7,117,24,1,5,7,104117024
4,7,117,24,3,6,7,104117024
4,7,117,32,1,6,8,104117032
4,7,117,32,2,5,7,104117032
4,7,117,32,3,5,6,104117032
4,7,117,33,1,5,8,104117033
4,7,117,33,2,7,9,104117033
4,7,117,34,1,7,7,104117034
4,7,117,34,2,8,9,104117034
4,7,117,41,1,5,5,104117041
4,7,117,41,2,6,6,104117041
4,7,117,41,3,6,6,104117041
4,46,107,15,1,5,3,104107015
4,46,107,15,2,8,3,104107015
4,46,107,15,3,2,1,104107015
4,46,107,21,1,8,5,104107021
4,46,107,21,3,2,1,104107021
4,46,107,27,1,4,3,104107027
4,46,107,28,1,9,5,104107028
4,46,107,29,1,6,5,104107029
