"id1","id2","id3","id4","s10c_0","hhno"
3,1,68,13,1,103068013
3,1,68,17,1,103068017
3,1,68,21,1,103068021
3,1,68,26,1,103068026
3,1,68,34,1,103068034
3,1,68,42,1,103068042
3,1,68,49,1,103068049
3,1,68,66,1,103068066
3,1,68,70,2,103068070
3,1,68,83,1,103068083
3,1,68,97,1,103068097
3,1,68,125,1,103068125
3,1,68,152,1,103068152
3,1,68,164,1,103068164
3,1,68,180,1,103068180
3,1,69,8,1,103069008
3,1,69,14,1,103069014
3,1,69,17,1,103069017
3,1,69,19,1,103069019
3,1,69,22,1,103069022
3,1,69,23,1,103069023
3,1,69,31,1,103069031
3,1,69,32,1,103069032
3,1,69,34,1,103069034
3,1,69,38,1,103069038
3,1,69,42,1,103069042
3,1,69,45,1,103069045
3,1,69,47,1,103069047
3,1,69,50,1,103069050
3,1,69,53,1,103069053
3,1,70,1,1,103070001
3,1,70,2,1,103070002
3,1,70,3,1,103070003
3,1,70,9,1,103070009
3,1,70,10,1,103070010
3,1,70,12,1,103070012
3,1,70,15,1,103070015
3,1,70,19,1,103070019
3,1,70,20,1,103070020
3,1,70,26,1,103070026
3,1,70,28,1,103070028
3,1,70,31,1,103070031
3,1,70,36,1,103070036
3,1,70,37,1,103070037
3,1,70,38,1,103070038
3,1,72,1,1,103072001
3,1,72,2,1,103072002
3,1,72,5,1,103072005
3,1,72,12,1,103072012
3,1,72,19,1,103072019
3,1,72,20,1,103072020
3,1,72,21,1,103072021
3,1,72,22,1,103072022
3,1,72,24,1,103072024
3,1,72,27,1,103072027
3,1,72,30,1,103072030
3,1,72,35,1,103072035
3,1,72,46,1,103072046
3,1,72,61,1,103072061
3,1,72,63,1,103072063
3,1,73,4,1,103073004
3,1,73,6,1,103073006
3,1,73,10,1,103073010
3,1,73,24,1,103073024
3,1,73,25,1,103073025
3,1,73,26,1,103073026
3,1,73,29,1,103073029
3,1,73,45,1,103073045
3,1,73,49,1,103073049
3,1,73,52,1,103073052
3,1,73,53,1,103073053
3,1,73,55,1,103073055
3,1,73,69,1,103073069
3,1,73,70,1,103073070
3,1,73,80,1,103073080
3,1,74,2,2,103074002
3,1,74,7,7,103074007
3,1,74,14,1,103074014
3,1,74,15,1,103074015
3,1,74,20,1,103074020
3,1,74,26,2,103074026
3,1,74,30,1,103074030
3,1,74,31,1,103074031
3,1,74,33,1,103074033
3,1,74,34,1,103074034
3,1,74,36,1,103074036
3,1,74,37,1,103074037
3,1,74,46,46,103074046
3,1,74,52,52,103074052
3,1,74,65,65,103074065
3,1,75,3,3,103075003
3,1,75,4,4,103075004
3,1,75,10,10,103075010
3,1,75,13,13,103075013
3,1,75,22,1,103075022
3,1,75,26,2,103075026
3,1,75,33,1,103075033
3,1,75,34,1,103075034
3,1,75,37,1,103075037
3,1,75,45,1,103075045
3,1,75,49,1,103075049
3,1,75,58,1,103075058
3,1,75,74,1,103075074
3,1,75,79,79,103075079
3,1,75,87,1,103075087
3,1,76,16,1,103076016
3,1,76,33,1,103076033
3,1,76,40,1,103076040
3,1,76,42,1,103076042
3,1,76,45,1,103076045
3,1,76,48,1,103076048
3,1,76,63,1,103076063
3,1,76,70,1,103076070
3,1,76,72,1,103076072
3,1,76,73,1,103076073
3,1,76,79,1,103076079
3,1,76,82,1,103076082
3,1,76,83,83,103076083
3,1,76,84,1,103076084
3,1,76,90,1,103076090
3,1,77,2,1,103077002
3,1,77,7,1,103077007
3,1,77,9,1,103077009
3,1,77,14,1,103077014
3,1,77,24,1,103077024
3,1,77,27,1,103077027
3,1,77,29,1,103077029
3,1,77,33,1,103077033
3,1,77,42,1,103077042
3,1,77,43,1,103077043
3,1,77,53,1,103077053
3,1,77,61,1,103077061
3,1,77,63,1,103077063
3,1,77,97,1,103077097
3,1,77,138,1,103077138
3,1,78,7,1,103078007
3,1,78,8,8,103078008
3,1,78,10,10,103078010
3,1,78,12,2,103078012
3,1,78,17,17,103078017
3,1,78,18,18,103078018
3,1,78,19,19,103078019
3,1,78,23,23,103078023
3,1,78,36,36,103078036
3,1,78,42,42,103078042
3,1,78,48,48,103078048
3,1,78,60,60,103078060
3,1,78,61,61,103078061
3,1,78,63,63,103078063
3,1,79,4,1,103079004
3,1,79,10,1,103079010
3,1,79,14,1,103079014
3,1,79,15,1,103079015
3,1,79,16,2,103079016
3,1,79,20,1,103079020
3,1,79,21,1,103079021
3,1,79,23,1,103079023
3,1,79,27,1,103079027
3,1,79,33,1,103079033
3,1,79,37,1,103079037
3,1,79,45,1,103079045
3,1,79,50,1,103079050
3,1,79,52,1,103079052
3,1,79,58,1,103079058
3,1,80,1,1,103080001
3,1,80,2,2,103080002
3,1,80,4,4,103080004
3,1,80,6,6,103080006
3,1,80,9,9,103080009
3,1,80,15,1,103080015
3,1,80,18,1,103080018
3,1,80,21,1,103080021
3,1,80,26,1,103080026
3,1,80,30,1,103080030
3,1,80,41,1,103080041
3,1,80,54,1,103080054
3,1,80,64,1,103080064
3,1,80,68,1,103080068
3,1,81,4,14,103081004
3,1,81,13,14,103081013
3,1,81,17,1,103081017
3,1,81,23,14,103081023
3,1,81,25,14,103081025
3,1,81,31,1,103081031
3,1,81,34,1,103081034
3,1,81,39,1,103081039
3,1,81,44,14,103081044
3,1,81,47,14,103081047
3,1,81,48,14,103081048
3,1,81,51,14,103081051
3,1,81,70,14,103081070
3,1,81,75,14,103081075
3,1,81,76,14,103081076
3,1,82,8,1,103082008
3,1,82,15,1,103082015
3,1,82,16,2,103082016
3,1,82,17,1,103082017
3,1,82,21,1,103082021
3,1,82,22,1,103082022
3,1,82,23,1,103082023
3,1,82,27,1,103082027
3,1,82,28,1,103082028
3,1,82,30,30,103082030
3,1,82,32,1,103082032
3,1,82,34,1,103082034
3,1,82,36,1,103082036
3,1,82,39,1,103082039
3,1,82,41,1,103082041
3,1,83,6,1,103083006
3,1,83,8,,103083008
3,1,83,12,,103083012
3,1,83,15,1,103083015
3,1,83,16,1,103083016
3,1,83,33,1,103083033
3,1,83,45,1,103083045
3,1,83,47,1,103083047
3,1,83,48,1,103083048
3,1,83,55,1,103083055
3,1,83,56,1,103083056
3,1,83,59,1,103083059
3,1,83,60,1,103083060
3,1,83,70,1,103083070
3,1,83,73,1,103083073
3,1,84,10,1,103084010
3,1,84,18,1,103084018
3,1,84,26,1,103084026
3,1,84,31,1,103084031
3,1,84,50,1,103084050
3,1,84,53,1,103084053
3,1,84,58,1,103084058
3,1,84,62,1,103084062
3,1,84,78,1,103084078
3,1,84,92,1,103084092
3,1,84,95,2,103084095
3,1,84,117,2,103084117
3,1,84,127,1,103084127
3,1,84,138,1,103084138
3,1,84,170,1,103084170
3,1,85,10,1,103085010
3,1,85,14,1,103085014
3,1,85,21,1,103085021
3,1,85,28,1,103085028
3,1,85,50,1,103085050
3,1,85,56,4,103085056
3,1,85,57,1,103085057
3,1,85,62,1,103085062
3,1,85,70,1,103085070
3,1,85,83,1,103085083
3,1,85,88,8,103085088
3,1,85,95,1,103085095
3,1,85,116,3,103085116
3,1,85,125,1,103085125
3,1,85,126,1,103085126
3,1,86,2,1,103086002
3,1,86,14,1,103086014
3,1,86,20,1,103086020
3,1,86,24,1,103086024
3,1,86,29,1,103086029
3,1,86,37,1,103086037
3,1,86,41,1,103086041
3,1,86,46,1,103086046
3,1,86,47,2,103086047
3,1,86,58,1,103086058
3,1,86,59,1,103086059
3,1,86,63,1,103086063
3,1,86,68,1,103086068
3,1,86,89,1,103086089
3,1,86,90,1,103086090
3,37,92,6,6,103092006
3,37,92,18,18,103092018
3,37,92,23,23,103092023
3,37,92,30,30,103092030
3,37,92,31,31,103092031
3,37,92,39,39,103092039
3,37,92,47,47,103092047
3,37,92,50,50,103092050
3,37,92,62,62,103092062
3,37,92,64,64,103092064
3,37,92,80,1,103092080
3,37,92,96,96,103092096
3,37,92,107,107,103092107
3,37,92,108,1,103092108
3,37,92,126,1,103092126
3,38,100,1,1,103100001
3,38,100,2,1,103100002
3,38,100,4,1,103100004
3,38,100,10,1,103100010
3,38,100,11,1,103100011
3,38,100,15,1,103100015
3,38,100,16,1,103100016
3,38,100,17,1,103100017
3,38,100,19,1,103100019
3,38,100,32,1,103100032
3,38,100,35,1,103100035
3,38,100,42,1,103100042
3,38,100,54,1,103100054
3,38,100,56,1,103100056
3,38,100,57,1,103100057
3,38,100,58,1,103100058
3,38,100,68,1,103100068
3,38,100,83,1,103100083
3,39,99,1,1,103099001
3,39,99,4,4,103099004
3,39,99,5,5,103099005
3,39,99,10,10,103099010
3,39,99,12,1,103099012
3,39,99,13,13,103099013
3,39,99,14,14,103099014
3,39,99,15,15,103099015
3,39,99,16,16,103099016
3,39,99,20,1,103099020
3,39,99,21,21,103099021
3,39,99,22,22,103099022
3,39,99,23,1,103099023
3,39,99,25,25,103099025
3,39,99,29,1,103099029
3,40,90,1,1,103090001
3,40,90,3,1,103090003
3,40,90,5,1,103090005
3,40,90,7,1,103090007
3,40,90,12,1,103090012
3,40,90,18,1,103090018
3,40,90,19,1,103090019
3,40,90,20,1,103090020
3,40,90,24,1,103090024
3,40,90,25,1,103090025
3,40,90,27,1,103090027
3,40,90,31,1,103090031
3,40,90,32,1,103090032
3,40,90,33,1,103090033
3,40,90,34,1,103090034
3,41,87,1,1,103087001
3,41,87,3,1,103087003
3,41,87,4,1,103087004
3,41,87,5,1,103087005
3,41,87,6,1,103087006
3,41,87,7,1,103087007
3,41,87,12,1,103087012
3,41,87,13,1,103087013
3,41,87,15,1,103087015
3,41,87,22,1,103087022
3,41,87,24,1,103087024
3,41,87,32,1,103087032
3,41,87,34,1,103087034
3,41,87,36,1,103087036
3,41,87,44,1,103087044
3,41,88,1,1,103088001
3,41,88,2,1,103088002
3,41,88,3,3,103088003
3,41,88,4,4,103088004
3,41,88,5,1,103088005
3,41,88,8,8,103088008
3,41,88,10,10,103088010
3,41,88,11,11,103088011
3,41,88,12,1,103088012
3,41,88,14,1,103088014
3,41,88,17,17,103088017
3,41,88,19,1,103088019
3,41,88,20,1,103088020
3,41,88,21,1,103088021
3,41,88,25,1,103088025
3,43,93,1,1,103093001
3,43,93,2,2,103093002
3,43,93,3,1,103093003
3,43,93,7,1,103093007
3,43,93,8,1,103093008
3,43,93,15,1,103093015
3,43,93,17,1,103093017
3,43,93,18,1,103093018
3,43,93,21,1,103093021
3,43,93,31,1,103093031
3,43,93,34,1,103093034
3,43,93,38,1,103093038
3,43,93,52,1,103093052
3,43,93,55,1,103093055
3,43,93,56,1,103093056
3,43,94,1,1,103094001
3,43,94,2,1,103094002
3,43,94,6,1,103094006
3,43,94,14,1,103094014
3,43,94,18,1,103094018
3,43,94,32,1,103094032
3,43,94,38,1,103094038
3,43,94,46,1,103094046
3,43,94,47,1,103094047
3,43,94,49,1,103094049
3,43,94,51,1,103094051
3,43,94,53,1,103094053
3,43,94,56,1,103094056
3,43,94,60,1,103094060
3,43,94,63,1,103094063
3,43,95,4,1,103095004
3,43,95,10,1,103095010
3,43,95,12,1,103095012
3,43,95,13,1,103095013
3,43,95,33,1,103095033
3,43,95,34,1,103095034
3,43,95,35,1,103095035
3,43,95,51,1,103095051
3,43,95,52,,103095052
3,43,95,59,1,103095059
3,43,95,61,1,103095061
3,43,95,63,1,103095063
3,43,95,74,1,103095074
3,43,95,75,1,103095075
3,43,95,78,1,103095078
3,43,96,2,1,103096002
3,43,96,8,1,103096008
3,43,96,10,1,103096010
3,43,96,23,1,103096023
3,43,96,27,27,103096027
3,43,96,39,1,103096039
3,43,96,50,1,103096050
3,43,96,51,1,103096051
3,43,96,53,53,103096053
3,43,96,58,1,103096058
3,43,96,81,1,103096081
3,43,96,85,1,103096085
3,43,96,86,1,103096086
3,43,96,95,95,103096095
3,43,96,98,1,103096098
3,43,97,1,1,103097001
3,43,97,4,1,103097004
3,43,97,5,1,103097005
3,43,97,8,1,103097008
3,43,97,12,1,103097012
3,43,97,14,1,103097014
3,43,97,15,1,103097015
3,43,97,17,1,103097017
3,43,97,19,1,103097019
3,43,97,20,1,103097020
3,43,97,22,1,103097022
3,43,97,29,1,103097029
3,43,97,30,1,103097030
3,43,97,33,1,103097033
3,43,97,34,1,103097034
3,43,98,14,1,103098014
3,43,98,15,1,103098015
3,43,98,17,1,103098017
3,43,98,21,1,103098021
3,43,98,29,1,103098029
3,43,98,31,1,103098031
3,43,98,35,1,103098035
3,43,98,52,1,103098052
3,43,98,55,1,103098055
3,43,98,57,1,103098057
3,43,98,60,1,103098060
3,43,98,68,1,103098068
3,43,98,74,1,103098074
3,43,98,76,1,103098076
3,43,98,90,1,103098090
3,44,89,3,1,103089003
3,44,89,4,1,103089004
3,44,89,5,1,103089005
3,44,89,16,1,103089016
3,44,89,18,1,103089018
3,44,89,28,1,103089028
3,44,89,29,1,103089029
3,44,89,31,1,103089031
3,44,89,44,1,103089044
3,44,89,48,1,103089048
3,44,89,53,1,103089053
3,44,89,60,1,103089060
3,44,89,63,63,103089063
3,44,89,82,82,103089082
3,44,89,99,99,103089099
3,44,91,9,1,103091009
3,44,91,10,1,103091010
3,44,91,20,1,103091020
3,44,91,22,1,103091022
3,44,91,25,1,103091025
3,44,91,76,1,103091076
3,44,91,79,1,103091079
3,44,91,84,1,103091084
3,44,91,88,1,103091088
3,44,91,89,1,103091089
3,44,91,99,1,103091099
3,44,91,108,1,103091108
3,44,91,113,1,103091113
3,44,91,114,1,103091114
3,44,91,131,1,103091131
4,3,101,20,1,104101020
4,3,101,32,1,104101032
4,3,101,38,1,104101038
4,3,101,39,1,104101039
4,3,101,49,1,104101049
4,3,101,51,1,104101051
4,3,101,52,1,104101052
4,3,101,55,1,104101055
4,3,101,57,1,104101057
4,3,101,65,1,104101065
4,3,101,69,1,104101069
4,3,101,79,1,104101079
4,3,101,86,1,104101086
4,3,101,93,1,104101093
4,3,101,107,1,104101107
4,3,102,2,2,104102002
4,3,102,3,3,104102003
4,3,102,5,5,104102005
4,3,102,7,7,104102007
4,3,102,8,8,104102008
4,3,102,10,10,104102010
4,3,102,12,12,104102012
4,3,102,13,13,104102013
4,3,102,19,19,104102019
4,3,102,21,21,104102021
4,3,102,23,23,104102023
4,3,102,25,25,104102025
4,3,102,29,29,104102029
4,3,102,36,36,104102036
4,3,102,46,46,104102046
4,3,103,1,1,104103001
4,3,103,8,8,104103008
4,3,103,11,11,104103011
4,3,103,12,1,104103012
4,3,103,15,1,104103015
4,3,103,20,20,104103020
4,3,103,29,29,104103029
4,3,103,37,1,104103037
4,3,103,39,39,104103039
4,3,103,43,43,104103043
4,3,103,46,46,104103046
4,3,103,48,48,104103048
4,3,103,50,50,104103050
4,3,103,79,79,104103079
4,3,103,125,1,104103125
4,6,114,1,1,104114001
4,6,114,2,2,104114002
4,6,114,3,3,104114003
4,6,114,4,4,104114004
4,6,114,5,5,104114005
4,6,114,6,6,104114006
4,6,114,7,7,104114007
4,6,114,9,9,104114009
4,6,114,10,1,104114010
4,6,114,13,13,104114013
4,6,114,14,14,104114014
4,6,114,15,15,104114015
4,6,114,16,16,104114016
4,6,114,17,17,104114017
4,6,114,19,19,104114019
4,6,115,6,6,104115006
4,6,115,7,7,104115007
4,6,115,8,8,104115008
4,6,115,9,9,104115009
4,6,115,10,10,104115010
4,6,115,11,11,104115011
4,6,115,12,12,104115012
4,6,115,16,16,104115016
4,6,115,17,17,104115017
4,6,115,18,18,104115018
4,6,115,20,20,104115020
4,6,115,23,23,104115023
4,6,115,27,27,104115027
4,6,115,31,32,104115031
4,6,115,38,38,104115038
4,6,116,1,1,104116001
4,6,116,4,1,104116004
4,6,116,8,8,104116008
4,6,116,17,1,104116017
4,6,116,18,18,104116018
4,6,116,26,26,104116026
4,6,116,29,29,104116029
4,6,116,30,30,104116030
4,6,116,38,38,104116038
4,6,116,41,1,104116041
4,6,116,44,44,104116044
4,6,116,50,1,104116050
4,6,116,53,50,104116053
4,6,116,59,59,104116059
4,6,116,71,1,104116071
4,7,119,2,1,104119002
4,7,119,4,1,104119004
4,7,119,5,1,104119005
4,7,119,11,1,104119011
4,7,119,13,1,104119013
4,7,119,17,1,104119017
4,7,119,22,1,104119022
4,7,119,24,1,104119024
4,7,119,27,1,104119027
4,7,119,31,1,104119031
4,7,119,34,1,104119034
4,7,119,38,1,104119038
4,7,119,39,1,104119039
4,7,119,41,1,104119041
4,7,119,43,1,104119043
4,7,171,4,1,104171004
4,7,171,5,1,104171005
4,7,171,7,1,104171007
4,7,171,10,1,104171010
4,7,171,11,1,104171011
4,7,171,12,1,104171012
4,7,171,13,1,104171013
4,7,171,16,,104171016
4,7,171,19,1,104171019
4,7,171,20,1,104171020
4,7,171,24,1,104171024
4,7,171,32,1,104171032
4,7,171,33,1,104171033
4,7,171,34,1,104171034
4,7,171,41,1,104171041
4,46,107,15,1,104107015
4,46,107,21,1,104107021
4,46,107,27,1,104107027
4,46,107,28,1,104107028
4,46,107,29,1,104107029
4,46,107,31,1,104107031
4,46,107,32,1,104107032
4,46,107,38,1,104107038
4,46,107,40,1,104107040
4,46,107,41,1,104107041
4,46,107,43,1,104107043
4,46,107,45,1,104107045
4,46,107,48,1,104107048
4,46,107,58,1,104107058
4,46,107,66,,104107066
4,46,108,1,1,104108001
4,46,108,3,1,104108003
4,46,108,5,1,104108005
4,46,108,8,1,104108008
4,46,108,9,1,104108009
4,46,108,10,1,104108010
4,46,108,15,1,104108015
4,46,108,16,1,104108016
4,46,108,17,1,104108017
4,46,108,18,1,104108018
4,46,108,25,1,104108025
4,46,108,27,1,104108027
4,46,108,30,1,104108030
4,46,108,32,1,104108032
4,46,108,36,1,104108036
4,46,109,2,1,104109002
4,46,109,5,1,104109005
4,46,109,6,1,104109006
4,46,109,7,1,104109007
4,46,109,9,1,104109009
4,46,109,22,1,104109022
4,46,109,25,1,104109025
4,46,109,28,1,104109028
4,46,109,29,1,104109029
4,46,109,30,1,104109030
4,46,109,45,1,104109045
4,46,109,47,1,104109047
4,46,109,48,1,104109048
4,46,109,51,1,104109051
4,46,109,54,1,104109054
4,49,120,1,1,104120001
4,49,120,6,1,104120006
4,49,120,10,1,104120010
4,49,120,13,1,104120013
4,49,120,16,1,104120016
4,49,120,24,1,104120024
4,49,120,25,1,104120025
4,49,120,27,1,104120027
4,49,120,28,1,104120028
4,49,120,33,1,104120033
4,49,120,34,1,104120034
4,49,120,39,1,104120039
4,49,120,40,1,104120040
4,49,120,41,1,104120041
4,49,120,60,1,104120060
4,49,121,3,1,104121003
4,49,121,15,1,104121015
4,49,121,16,1,104121016
4,49,121,23,1,104121023
4,49,121,24,1,104121024
4,49,121,26,1,104121026
4,49,121,35,1,104121035
4,49,121,48,1,104121048
4,49,121,49,1,104121049
4,49,121,84,1,104121084
4,49,121,91,1,104121091
4,49,121,102,1,104121102
4,49,121,103,1,104121103
4,49,121,112,1,104121112
4,49,121,130,1,104121130
4,49,123,3,1,104123003
4,49,123,5,1,104123005
4,49,123,9,1,104123009
4,49,123,12,1,104123012
4,49,123,14,1,104123014
4,49,123,17,1,104123017
4,49,123,20,1,104123020
4,49,123,28,1,104123028
4,49,123,29,1,104123029
4,49,123,31,1,104123031
4,49,123,32,1,104123032
4,49,123,35,1,104123035
4,49,123,36,1,104123036
4,49,123,40,1,104123040
4,49,123,44,1,104123044
4,49,124,2,1,104124002
4,49,124,5,1,104124005
4,49,124,10,1,104124010
4,49,124,12,1,104124012
4,49,124,14,1,104124014
4,49,124,23,1,104124023
4,49,124,25,1,104124025
4,49,124,26,1,104124026
4,49,124,28,1,104124028
4,49,124,29,1,104124029
4,49,124,33,1,104124033
4,49,124,37,1,104124037
4,49,124,48,1,104124048
4,49,124,52,1,104124052
4,49,124,57,1,104124057
4,50,126,2,1,104126002
4,50,126,3,1,104126003
4,50,126,4,1,104126004
4,50,126,7,1,104126007
4,50,126,14,1,104126014
4,50,126,17,1,104126017
4,50,126,19,1,104126019
4,50,126,20,1,104126020
4,50,126,21,1,104126021
4,50,126,22,1,104126022
4,50,126,23,1,104126023
4,50,126,25,1,104126025
4,50,126,31,1,104126031
4,50,126,41,1,104126041
4,50,126,42,1,104126042
4,50,342,1,1,104342001
4,50,342,2,1,104342002
4,50,342,3,1,104342003
4,50,342,4,1,104342004
4,50,342,6,1,104342006
4,50,342,7,1,104342007
4,50,342,8,1,104342008
4,50,342,12,1,104342012
4,50,342,13,1,104342013
4,50,342,14,1,104342014
4,50,342,17,1,104342017
4,50,342,19,1,104342019
4,50,342,21,1,104342021
4,50,342,22,1,104342022
4,50,342,26,1,104342026
4,51,127,3,1,104127003
4,51,127,6,1,104127006
4,51,127,7,1,104127007
4,51,127,8,1,104127008
4,51,127,9,1,104127009
4,51,127,11,1,104127011
4,51,127,12,1,104127012
4,51,127,14,1,104127014
4,51,127,15,1,104127015
4,51,127,23,1,104127023
4,51,127,25,1,104127025
4,51,127,28,1,104127028
4,51,127,37,1,104127037
4,51,127,41,1,104127041
4,51,127,42,1,104127042
4,51,133,3,1,104133003
4,51,133,5,1,104133005
4,51,133,6,1,104133006
4,51,133,8,1,104133008
4,51,133,9,1,104133009
4,51,133,18,1,104133018
4,51,133,19,1,104133019
4,51,133,21,1,104133021
4,51,133,25,1,104133025
4,51,133,28,1,104133028
4,51,133,29,1,104133029
4,51,133,33,1,104133033
4,51,133,38,1,104133038
4,51,133,43,1,104133043
4,51,133,45,1,104133045
4,53,105,2,1,104105002
4,53,105,12,1,104105012
4,53,105,16,1,104105016
4,53,105,22,1,104105022
4,53,105,23,1,104105023
4,53,105,24,1,104105024
4,53,105,27,1,104105027
4,53,105,30,1,104105030
4,53,105,32,1,104105032
4,53,105,33,1,104105033
4,53,105,35,1,104105035
4,53,105,36,1,104105036
4,53,105,41,41,104105041
4,53,105,42,21,104105042
4,53,105,43,1,104105043
4,54,104,3,1,104104003
4,54,104,7,1,104104007
4,54,104,10,1,104104010
4,54,104,11,1,104104011
4,54,104,13,1,104104013
4,54,104,14,1,104104014
4,54,104,17,1,104104017
4,54,104,18,1,104104018
4,54,104,20,1,104104020
4,54,104,35,1,104104035
4,54,104,41,1,104104041
4,54,104,44,1,104104044
4,54,104,46,1,104104046
4,54,104,47,1,104104047
4,54,104,50,1,104104050
4,54,106,5,1,104106005
4,54,106,13,1,104106013
4,54,106,25,1,104106025
4,54,106,29,1,104106029
4,54,106,30,1,104106030
4,54,106,32,1,104106032
4,54,106,33,1,104106033
4,54,106,34,1,104106034
4,54,106,35,1,104106035
4,54,106,36,1,104106036
4,54,106,37,1,104106037
4,54,106,44,1,104106044
4,54,106,54,1,104106054
4,54,106,55,1,104106055
4,54,106,65,1,104106065
4,55,122,2,1,104122002
4,55,122,3,1,104122003
4,55,122,4,1,104122004
4,55,122,5,1,104122005
4,55,122,6,1,104122006
4,55,122,7,1,104122007
4,55,122,8,1,104122008
4,55,122,9,1,104122009
4,55,122,10,1,104122010
4,55,122,12,1,104122012
4,55,122,14,1,104122014
4,55,122,15,,104122015
4,55,122,16,1,104122016
4,55,122,17,1,104122017
4,55,122,18,1,104122018
4,58,129,1,1,104129001
4,58,129,5,1,104129005
4,58,129,7,1,104129007
4,58,129,12,1,104129012
4,58,129,14,1,104129014
4,58,129,16,16,104129016
4,58,129,17,1,104129017
4,58,129,18,1,104129018
4,58,129,20,1,104129020
4,58,129,21,1,104129021
4,58,129,22,1,104129022
4,58,129,25,1,104129025
4,58,129,26,1,104129026
4,58,129,31,31,104129031
4,58,129,33,1,104129033
4,58,130,2,1,104130002
4,58,130,3,1,104130003
4,58,130,6,1,104130006
4,58,130,9,1,104130009
4,58,130,16,16,104130016
4,58,130,18,1,104130018
4,58,130,20,1,104130020
4,58,130,21,1,104130021
4,58,130,23,1,104130023
4,58,130,27,1,104130027
4,58,130,28,1,104130028
4,58,130,30,1,104130030
4,58,130,40,1,104130040
4,58,130,43,1,104130043
4,58,130,46,1,104130046
4,58,131,7,1,104131007
4,58,131,8,1,104131008
4,58,131,9,1,104131009
4,58,131,13,1,104131013
4,58,131,15,1,104131015
4,58,131,17,1,104131017
4,58,131,18,1,104131018
4,58,131,21,1,104131021
4,58,131,24,1,104131024
4,58,131,28,1,104131028
4,58,131,31,1,104131031
4,58,131,33,1,104131033
4,58,131,53,1,104131053
4,58,131,56,1,104131056
4,58,131,59,1,104131059
4,58,132,4,1,104132004
4,58,132,6,1,104132006
4,58,132,9,1,104132009
4,58,132,13,1,104132013
4,58,132,18,1,104132018
4,58,132,19,1,104132019
4,58,132,23,2,104132023
4,58,132,26,1,104132026
4,58,132,27,1,104132027
4,58,132,28,1,104132028
4,58,132,29,1,104132029
4,58,132,36,1,104132036
4,58,132,37,1,104132037
4,58,132,39,1,104132039
4,58,132,50,1,104132050
4,59,128,12,12,104128012
4,59,128,15,1,104128015
4,59,128,21,1,104128021
4,59,128,24,1,104128024
4,59,128,28,1,104128028
4,59,128,38,1,104128038
4,59,128,42,1,104128042
4,59,128,47,1,104128047
4,59,128,60,1,104128060
4,59,128,62,1,104128062
4,59,128,65,1,104128065
4,59,128,66,1,104128066
4,59,128,83,1,104128083
4,59,128,93,1,104128093
4,59,128,98,1,104128098
4,60,110,2,1,104110002
4,60,110,3,1,104110003
4,60,110,8,1,104110008
4,60,110,9,1,104110009
4,60,110,11,1,104110011
4,60,110,12,1,104110012
4,60,110,14,1,104110014
4,60,110,15,1,104110015
4,60,110,21,1,104110021
4,60,110,22,1,104110022
4,60,110,23,1,104110023
4,60,110,33,1,104110033
4,60,110,34,1,104110034
4,60,110,37,1,104110037
4,60,110,42,1,104110042
4,60,111,5,5,104111005
4,60,111,7,7,104111007
4,60,111,8,8,104111008
4,60,111,10,10,104111010
4,60,111,23,23,104111023
4,60,111,33,33,104111033
4,60,111,34,34,104111034
4,60,111,35,35,104111035
4,60,111,36,36,104111036
4,60,111,45,45,104111045
4,60,111,51,51,104111051
4,60,111,53,53,104111053
4,60,111,70,70,104111070
4,60,111,71,71,104111071
4,60,111,78,78,104111078
4,60,112,1,1,104112001
4,60,112,11,1,104112011
4,60,112,12,1,104112012
4,60,112,20,1,104112020
4,60,112,32,1,104112032
4,60,112,34,1,104112034
4,60,112,35,1,104112035
4,60,112,44,1,104112044
4,60,112,46,1,104112046
4,60,112,48,1,104112048
4,60,112,51,1,104112051
4,60,112,52,1,104112052
4,60,112,56,1,104112056
4,60,112,59,1,104112059
4,60,112,63,1,104112063
4,60,113,6,1,104113006
4,60,113,11,1,104113011
4,60,113,12,1,104113012
4,60,113,19,1,104113019
4,60,113,25,1,104113025
4,60,113,27,1,104113027
4,60,113,28,1,104113028
4,60,113,35,1,104113035
4,60,113,38,1,104113038
4,60,113,40,1,104113040
4,60,113,44,1,104113044
4,60,113,48,1,104113048
4,60,113,54,1,104113054
4,60,113,89,1,104113089
4,60,113,90,1,104113090
4,62,118,2,1,104118002
4,62,118,3,1,104118003
4,62,118,6,1,104118006
4,62,118,8,1,104118008
4,62,118,11,2,104118011
4,62,118,16,1,104118016
4,62,118,17,1,104118017
4,62,118,21,1,104118021
4,62,118,27,1,104118027
4,62,118,28,1,104118028
4,62,118,29,1,104118029
4,62,118,31,,104118031
4,62,118,33,1,104118033
4,62,118,34,2,104118034
4,62,118,35,1,104118035
5,5,145,6,1,105145006
5,5,145,12,12,105145012
5,5,145,13,1,105145013
5,5,145,14,1,105145014
5,5,145,15,3,105145015
5,5,145,17,1,105145017
5,5,145,19,19,105145019
5,5,145,21,21,105145021
5,5,145,30,30,105145030
5,5,145,31,2,105145031
5,5,145,33,,105145033
5,5,145,41,1,105145041
5,5,145,43,43,105145043
5,5,145,82,82,105145082
5,5,145,83,1,105145083
5,7,155,1,1,105155001
5,7,155,2,1,105155002
5,7,155,12,1,105155012
5,7,155,14,1,105155014
5,7,155,15,1,105155015
5,7,155,18,1,105155018
5,7,155,20,1,105155020
