"id1","id2","id3","id4","s10ci","s10c_1","s10c_2","s10c_3i","s10c_3ii","s10c_4","s10c_5","s10c_6","s10c_7","s10c_8","s10c_9","s10c_10","hhno"
1,2,26,29,19,2,,,,,,,,,,"CR",101026029
1,2,26,29,17,2,,,,,,,,,,"2",101026029
1,2,26,29,39,2,,,,,,,,,,"CR",101026029
1,2,26,29,23,2,,,,,,,,,,"1",101026029
1,2,26,29,8,2,,,,,,,,,,"CR",101026029
1,2,26,30,23,1,5,77,,1,1,2,2,1,1,"1",101026030
1,2,26,30,4,2,,,,,,,,,,"CR",101026030
1,2,26,30,26,2,,,,,,,,,,"CR",101026030
1,2,26,30,19,2,,,,,,,,,,"CR",101026030
1,2,26,30,7,2,,,,,,,,,,"CR",101026030
1,2,26,30,40,2,,,,,,,,,,"CR",101026030
1,2,26,30,42,1,10,15,,1,1,2,2,1,1,"5",101026030
1,2,26,30,10,1,10,15,,1,1,2,2,1,1,"4",101026030
1,2,26,30,17,2,,,,,,,,,,"3",101026030
1,2,26,30,43,2,,,,,,,,,,"CR",101026030
1,2,26,30,24,2,,,,,,,,,,"DK",101026030
1,2,26,30,39,2,,,,,,,,,,"CR",101026030
1,2,26,30,8,2,,,,,,,,,,"CR",101026030
1,2,26,30,29,2,,,,,,,,,,"2",101026030
1,2,26,39,7,2,,,,,,,,,,"DK",101026039
1,2,26,39,40,2,,,,,,,,,,"CR",101026039
1,2,26,39,4,2,,,,,,,,,,"DK",101026039
1,2,26,39,29,2,,,,,,,,,,"CR",101026039
1,2,26,39,8,2,,,,,,,,,,"DK",101026039
1,2,26,39,26,2,,,,,,,,,,"CR",101026039
1,2,26,39,10,1,11,30,,2,1,2,2,1,1,"CR",101026039
1,2,26,39,23,2,,,,,,,,,,"CR",101026039
1,2,26,39,17,2,,,,,,,,,,"CR",101026039
1,2,26,39,19,2,,,,,,,,,,"CR",101026039
1,2,26,39,42,1,6,77,,2,1,2,2,1,1,"CR",101026039
1,2,26,39,25,2,,,,,,,,,,"DK",101026039
1,2,26,39,24,2,,,,,,,,,,"DK",101026039
1,2,26,39,30,2,,,,,,,,,,"DK",101026039
1,2,26,40,23,2,,,,,,,,,,"1",101026040
1,2,26,40,30,2,,,,,,,,,,"CR",101026040
1,2,26,40,39,2,,,,,,,,,,"CR",101026040
1,2,26,40,10,2,,,,,,,,,,"3",101026040
1,2,26,40,17,2,,,,,,,,,,"2",101026040
1,2,26,40,4,2,,,,,,,,,,"DK",101026040
1,2,26,40,8,2,,,,,,,,,,"DK",101026040
1,2,26,40,42,2,,,,,,,,,,"5",101026040
1,2,26,40,24,2,,,,,,,,,,"CR",101026040
1,2,26,40,43,2,,,,,,,,,,"CR",101026040
1,2,26,40,29,2,,,,,,,,,,"4",101026040
1,2,26,40,19,2,,,,,,,,,,"CR",101026040
1,2,26,40,26,2,,,,,,,,,,"CR",101026040
1,2,26,40,7,2,,,,,,,,,,"DK",101026040
1,2,26,42,40,2,,,,,,,,,,"3",101026042
1,2,26,42,25,2,,,,,,,,,,"CR",101026042
1,2,26,42,19,2,,,,,,,,,,"CR",101026042
1,2,26,42,10,1,10,10,,1,1,2,2,1,1,"2",101026042
1,2,26,42,39,1,5,77,,1,1,2,2,1,1,"CR",101026042
1,2,26,42,17,1,5,77,,1,1,2,2,1,1,"CR",101026042
1,2,26,42,23,2,,,,,,,,,,"1",101026042
1,2,26,42,4,2,,,,,,,,,,"CR",101026042
1,2,26,42,7,2,,,,,,,,,,"CR",101026042
1,2,26,42,30,2,,,,,,,,,,"CR",101026042
1,2,26,42,26,2,,,,,,,,,,"CR",101026042
1,2,26,42,24,2,,,,,,,,,,"CR",101026042
1,2,26,42,29,2,,,,,,,,,,"CR",101026042
1,2,26,42,8,2,,,,,,,,,,"CR",101026042
1,2,26,43,8,2,,,,,,,,,,"CR",101026043
1,2,26,43,17,1,11,18,,1,1,2,2,1,1,"2",101026043
1,2,26,43,30,2,,,,,,,,,,"CR",101026043
1,2,26,43,42,1,10,15,,1,1,2,2,1,1,"CR",101026043
1,2,26,43,19,2,,,,,,,,,,"CR",101026043
1,2,26,43,10,2,,,,,,,,,,"3",101026043
1,2,26,43,23,2,,,,,,,,,,"1",101026043
1,2,26,43,26,2,,,,,,,,,,"CR",101026043
1,2,26,43,29,2,,,,,,,,,,"CR",101026043
1,2,26,43,7,1,10,15,,1,1,2,2,1,1,"CR",101026043
1,2,26,43,24,2,,,,,,,,,,"DK",101026043
1,2,26,43,4,2,,,,,,,,,,"DK",101026043
1,2,26,43,40,2,,,,,,,,,,"CR",101026043
1,2,26,43,39,2,,,,,,,,,,"CR",101026043
1,2,28,8,34,2,,,,,,,,,,"CR",101028008
1,2,28,8,35,2,,,,,,,,,,"CR",101028008
1,2,28,8,15,2,,,,,,,,,,"CR",101028008
1,2,28,8,18,2,,,,,,,,,,"CR",101028008
1,2,28,8,9,1,1,5,,1,1,2,1,1,1,"CR",101028008
1,2,28,8,21,2,,,,,,,,,,"CR",101028008
1,2,28,8,31,,,,,,,,,,,"CR",101028008
1,2,28,8,28,1,1,,77,1,1,1,1,1,1,"CR",101028008
1,2,28,8,44,2,,,,,,,,,,"CR",101028008
1,2,28,8,26,2,,,,,,,,,,"CR",101028008
1,2,28,8,32,2,,,,,,,,,,"CR",101028008
1,2,28,8,41,2,,,,,,,,,,"1",101028008
1,2,28,8,10,2,,,,,,,,,,"CR",101028008
1,2,28,8,43,2,,,,,,,,,,"CR",101028008
1,2,28,9,43,2,,,,,,,,,,"CR",101028009
1,2,28,9,15,1,7,8,,1,1,1,1,1,1,"CR",101028009
1,2,28,9,44,2,,,,,,,,,,"CR",101028009
1,2,28,9,21,2,,,,,,,,,,"CR",101028009
1,2,28,9,28,2,,,,,,,,,,"CR",101028009
1,2,28,9,26,2,,,,,,,,,,"CR",101028009
1,2,28,9,34,2,,,,,,,,,,"CR",101028009
1,2,28,9,41,2,,,,,,,,,,"1",101028009
1,2,28,9,32,2,,,,,,,,,,"CR",101028009
1,2,28,9,8,2,,,,,,,,,,"2",101028009
1,2,28,9,35,2,,,,,,,,,,"CR",101028009
1,2,28,9,31,2,,,,,,,,,,"CR",101028009
1,2,28,9,10,1,7,7,,1,1,2,2,1,1,"CR",101028009
1,2,28,9,18,2,,,,,,,,,,"CR",101028009
1,2,28,10,31,2,,,,,,,,,,"CR",101028010
1,2,28,10,44,2,,,,,,,,,,"CR",101028010
1,2,28,10,15,1,7,10,,1,1,2,1,1,1,"CR",101028010
1,2,28,10,32,2,,,,,,,,,,"CR",101028010
1,2,28,10,18,1,7,12,,1,1,2,2,1,1,"CR",101028010
1,2,28,10,8,2,,,,,,,,,,"CR",101028010
1,2,28,10,9,2,,,,,,,,,,"CR",101028010
1,2,28,10,35,2,,,,,,,,,,"CR",101028010
1,2,28,10,43,2,,,,,,,,,,"CR",101028010
1,2,28,10,21,2,,,,,,,,,,"CR",101028010
1,2,28,10,41,2,,,,,,,,,,"CR",101028010
1,2,28,10,34,2,,,,,,,,,,"CR",101028010
1,2,28,10,28,1,1,8,,1,1,2,2,1,1,"CR",101028010
1,2,28,10,26,2,,,,,,,,,,"CR",101028010
1,2,28,15,9,2,,,,,,,,,,"CR",101028015
1,2,28,15,18,1,7,,77,1,1,1,1,1,1,"CR",101028015
1,2,28,15,44,2,,,,,,,,,,"CR",101028015
1,2,28,15,10,1,7,,77,1,1,1,2,1,1,"CR",101028015
1,2,28,15,31,2,,,,,,,,,,"CR",101028015
1,2,28,15,8,2,,,,,,,,,,"2",101028015
1,2,28,15,43,2,,,,,,,,,,"CR",101028015
1,2,28,15,26,2,,,,,,,,,,"CR",101028015
1,2,28,15,34,2,,,,,,,,,,"CR",101028015
1,2,28,15,28,2,,,,,,,,,,"CR",101028015
1,2,28,15,41,2,,,,,,,,,,"1",101028015
1,2,28,15,21,1,7,12,,1,1,1,2,1,1,"CR",101028015
1,2,28,15,35,2,,,,,,,,,,"CR",101028015
1,2,28,15,32,2,,,,,,,,,,"CR",101028015
1,2,28,18,21,2,,,,,,,,,,"CR",101028018
1,2,28,18,44,2,,,,,,,,,,"CR",101028018
1,2,28,18,15,2,,,,,,,,,,"CR",101028018
1,2,28,18,34,2,,,,,,,,,,"CR",101028018
1,2,28,18,28,2,,,,,,,,,,"CR",101028018
1,2,28,18,10,2,,,,,,,,,,"CR",101028018
1,2,28,18,32,2,,,,,,,,,,"CR",101028018
1,2,28,18,26,2,,,,,,,,,,"CR",101028018
1,2,28,18,43,2,,,,,,,,,,"CR",101028018
1,2,28,18,35,2,,,,,,,,,,"CR",101028018
1,2,28,18,31,2,,,,,,,,,,"CR",101028018
1,2,28,18,8,2,,,,,,,,,,"CR",101028018
1,2,28,18,41,2,,,,,,,,,,"CR",101028018
1,2,28,18,9,2,,,,,,,,,,"CR",101028018
1,2,28,21,31,2,,,,,,,,,,"CR",101028021
1,2,28,21,10,2,,,,,,,,,,"CR",101028021
1,2,28,21,18,2,,,,,,,,,,"CR",101028021
1,2,28,21,35,2,,,,,,,,,,"CR",101028021
1,2,28,21,15,1,7,8,,1,1,2,2,1,1,"CR",101028021
1,2,28,21,41,1,7,,77,1,1,2,2,1,1,"1",101028021
1,2,28,21,44,1,7,10,,1,2,2,2,1,1,"CR",101028021
1,2,28,21,8,2,,,,,,,,,,"2",101028021
1,2,28,21,34,2,,,,,,,,,,"CR",101028021
1,2,28,21,32,2,,,,,,,,,,"CR",101028021
1,2,28,21,26,1,7,12,,1,1,2,2,1,1,"CR",101028021
1,2,28,21,28,2,,,,,,,,,,"CR",101028021
1,2,28,21,9,2,,,,,,,,,,"CR",101028021
1,2,28,21,43,1,7,,77,1,1,2,2,1,1,"CR",101028021
1,2,28,26,28,2,,,,,,,,,,"CR",101028026
1,2,28,26,43,2,,,,,,,,,,"CR",101028026
1,2,28,26,9,2,,,,,,,,,,"CR",101028026
1,2,28,26,8,2,,,,,,,,,,"2",101028026
1,2,28,26,10,2,,,,,,,,,,"CR",101028026
1,2,28,26,21,1,7,8,,1,1,1,2,1,1,"CR",101028026
1,2,28,26,32,2,,,,,,,,,,"CR",101028026
1,2,28,26,18,2,,,,,,,,,,"CR",101028026
1,2,28,26,41,2,,,,,,,,,,"1",101028026
1,2,28,26,31,2,,,,,,,,,,"CR",101028026
1,2,28,26,44,2,,,,,,,,,,"CR",101028026
1,2,28,26,15,1,7,7,,1,1,2,2,1,1,"CR",101028026
1,2,28,26,35,2,,,,,,,,,,"CR",101028026
1,2,28,26,34,2,,,,,,,,,,"CR",101028026
1,2,28,28,44,1,7,8,77,1,1,2,2,1,1,"CR",101028028
1,2,28,28,21,2,,,,,,,,,,"CR",101028028
1,2,28,28,35,1,1,,77,1,1,1,1,1,1,"CR",101028028
1,2,28,28,41,2,,,,,,,,,,"1",101028028
1,2,28,28,32,2,,,,,,,,,,"CR",101028028
1,2,28,28,26,2,,,,,,,,,,"CR",101028028
1,2,28,28,34,2,,,,,,,,,,"CR",101028028
1,2,28,28,10,2,,,,,,,,,,"CR",101028028
1,2,28,28,15,2,,,,,,,,,,"CR",101028028
1,2,28,28,9,2,,,,,,,,,,"CR",101028028
1,2,28,28,31,1,7,6,,1,1,2,2,1,1,"CR",101028028
1,2,28,28,43,2,,,,,,,,,,"CR",101028028
1,2,28,28,18,2,,,,,,,,,,"CR",101028028
1,2,28,28,8,2,,,,,,,,,,"2",101028028
1,2,28,31,10,2,,,,,,,,,,"CR",101028031
1,2,28,31,8,2,,,,,,,,,,"CR",101028031
1,2,28,31,21,2,,,,,,,,,,"CR",101028031
1,2,28,31,9,2,,,,,,,,,,"CR",101028031
1,2,28,31,34,1,7,7,,2,1,1,2,1,1,"CR",101028031
1,2,28,31,41,2,,,,,,,,,,"1",101028031
1,2,28,31,18,2,,,,,,,,,,"CR",101028031
1,2,28,31,32,2,,,,,,,,,,"CR",101028031
1,2,28,31,35,1,7,8,,2,2,2,2,2,2,"CR",101028031
1,2,28,31,26,2,,,,,,,,,,"CR",101028031
1,2,28,31,43,2,,,,,,,,,,"CR",101028031
1,2,28,31,28,2,,,,,,,,,,"CR",101028031
1,2,28,31,44,1,7,7,,2,2,2,2,2,2,"CR",101028031
1,2,28,31,15,2,,,,,,,,,,"CR",101028031
1,2,28,32,35,2,,,,,,,,,,"CR",101028032
1,2,28,32,43,2,,,,,,,,,,"CR",101028032
1,2,28,32,18,2,,,,,,,,,,"CR",101028032
1,2,28,32,15,2,,,,,,,,,,"CR",101028032
1,2,28,32,31,2,,,,,,,,,,"CR",101028032
1,2,28,32,10,2,,,,,,,,,,"CR",101028032
1,2,28,32,41,2,,,,,,,,,,"1",101028032
1,2,28,32,44,2,,,,,,,,,,"CR",101028032
1,2,28,32,21,2,,,,,,,,,,"CR",101028032
1,2,28,32,28,2,,,,,,,,,,"CR",101028032
1,2,28,32,34,1,1,20,,1,1,1,1,1,1,"CR",101028032
1,2,28,32,9,2,,,,,,,,,,"CR",101028032
1,2,28,32,8,2,,,,,,,,,,"2",101028032
1,2,28,32,26,2,,,,,,,,,,"CR",101028032
1,2,28,34,44,2,,,,,,,,,,"CR",101028034
1,2,28,34,10,2,,,,,,,,,,"CR",101028034
1,2,28,34,28,2,,,,,,,,,,"2",101028034
1,2,28,34,31,2,,,,,,,,,,"CR",101028034
1,2,28,34,18,2,,,,,,,,,,"CR",101028034
1,2,28,34,9,2,,,,,,,,,,"CR",101028034
1,2,28,34,8,2,,,,,,,,,,"3",101028034
1,2,28,34,41,1,7,77,,1,1,1,1,1,1,"1",101028034
1,2,28,34,43,2,,,,,,,,,,"CR",101028034
1,2,28,34,21,2,,,,,,,,,,"CR",101028034
1,2,28,34,26,2,,,,,,,,,,"CR",101028034
1,2,28,34,15,1,7,10,,1,1,2,1,1,1,"CR",101028034
1,2,28,34,35,1,7,77,,1,1,1,1,1,1,"CR",101028034
1,2,28,34,32,1,1,15,,1,1,1,1,1,1,"CR",101028034
1,2,28,35,18,2,,,,,,,,,,"CR",101028035
1,2,28,35,34,2,,,,,,,,,,"CR",101028035
1,2,28,35,41,2,,,,,,,,,,"1",101028035
1,2,28,35,31,1,7,6,,1,1,1,2,1,1,"CR",101028035
1,2,28,35,26,2,,,,,,,,,,"CR",101028035
1,2,28,35,9,2,,,,,,,,,,"CR",101028035
1,2,28,35,43,2,,,,,,,,,,"CR",101028035
1,2,28,35,28,2,,,,,,,,,,"CR",101028035
1,2,28,35,15,2,,,,,,,,,,"CR",101028035
1,2,28,35,44,2,,,,,,,,,,"CR",101028035
1,2,28,35,21,2,,,,,,,,,,"CR",101028035
1,2,28,35,32,1,1,10,,1,1,1,2,1,1,"CR",101028035
1,2,28,35,10,2,,,,,,,,,,"CR",101028035
1,2,28,35,8,2,,,,,,,,,,"CR",101028035
1,2,28,41,9,2,,,,,,,,,,"CR",101028041
1,2,28,41,32,2,,,,,,,,,,"CR",101028041
1,2,28,41,43,1,1,,77,1,1,1,2,1,1,"CR",101028041
1,2,28,41,34,2,,,,,,,,,,"CR",101028041
1,2,28,41,28,2,,,,,,,,,,"CR",101028041
1,2,28,41,8,2,,,,,,,,,,"1",101028041
1,2,28,41,18,2,,,,,,,,,,"CR",101028041
1,2,28,41,31,2,,,,,,,,,,"CR",101028041
1,2,28,41,35,2,,,,,,,,,,"CR",101028041
1,2,28,41,26,2,,,,,,,,,,"CR",101028041
1,2,28,41,44,1,7,10,,1,1,2,2,1,1,"CR",101028041
1,2,28,41,10,2,,,,,,,,,,"CR",101028041
1,2,28,41,21,2,,,,,,,,,,"CR",101028041
1,2,28,41,15,2,,,,,,,,,,"CR",101028041
1,2,28,43,10,2,,,,,,,,,,"CR",101028043
1,2,28,43,21,2,,,,,,,,,,"CR",101028043
1,2,28,43,26,2,,,,,,,,,,"CR",101028043
1,2,28,43,28,2,,,,,,,,,,"CR",101028043
1,2,28,43,41,1,7,12,,2,1,1,2,1,1,"1",101028043
1,2,28,43,18,2,,,,,,,,,,"CR",101028043
1,2,28,43,9,2,,,,,,,,,,"CR",101028043
1,2,28,43,45,1,7,10,,2,1,1,1,1,1,"CR",101028043
1,2,28,43,32,2,,,,,,,,,,"CR",101028043
1,2,28,43,34,2,,,,,,,,,,"CR",101028043
1,2,28,43,8,2,,,,,,,,,,"2",101028043
1,2,28,43,35,2,,,,,,,,,,"CR",101028043
1,2,28,43,31,1,7,6,,2,1,1,1,1,1,"CR",101028043
1,2,28,43,15,2,,,,,,,,,,"CR",101028043
1,2,28,44,43,1,7,10,,1,1,1,2,1,1,"CR",101028044
1,2,28,44,32,2,,,,,,,,,,"CR",101028044
1,2,28,44,8,2,,,,,,,,,,"CR",101028044
1,2,28,44,10,2,,,,,,,,,,"CR",101028044
1,2,28,44,9,2,,,,,,,,,,"CR",101028044
1,2,28,44,18,2,,,,,,,,,,"CR",101028044
1,2,28,44,26,2,,,,,,,,,,"CR",101028044
1,2,28,44,31,2,,,,,,,,,,"CR",101028044
1,2,28,44,35,2,,,,,,,,,,"CR",101028044
1,2,28,44,41,1,7,8,,1,1,1,1,1,1,"1",101028044
1,2,28,44,15,2,,,,,,,,,,"CR",101028044
1,2,28,44,34,2,,,,,,,,,,"CR",101028044
1,2,28,44,28,2,,,,,,,,,,"CR",101028044
1,2,28,44,21,2,,,,,,,,,,"CR",101028044
1,5,4,1,20,2,,,,,,,,,,"CR",101004001
1,5,4,1,16,2,,,,,,,,,,"CR",101004001
1,5,4,1,14,2,,,,,,,,,,"CR",101004001
1,5,4,1,10,2,,,,,,,,,,"CR",101004001
1,5,4,1,17,2,,,,,,,,,,"CR",101004001
1,5,4,1,5,2,,,,,,,,,,"CR",101004001
1,5,4,1,32,2,,,,,,,,,,"DK",101004001
1,5,4,1,6,2,,,,,,,,,,"CR",101004001
1,5,4,1,22,2,,,,,,,,,,"CR",101004001
1,5,4,1,12,2,,,,,,,,,,"CR",101004001
1,5,4,1,2,2,,,,,,,,,,"CR",101004001
1,5,4,1,24,2,,,,,,,,,,"CR",101004001
1,5,4,1,27,2,,,,,,,,,,"DK",101004001
1,5,4,1,31,2,,,,,,,,,,"DK",101004001
1,5,4,2,12,2,,,,,,,,,,"4",101004002
1,5,4,2,14,2,,,,,,,,,,"CR",101004002
1,5,4,2,32,2,,,,,,,,,,"DK",101004002
1,5,4,2,16,2,,,,,,,,,,"CR",101004002
1,5,4,2,1,2,,,,,,,,,,"1",101004002
1,5,4,2,20,2,,,,,,,,,,"CR",101004002
1,5,4,2,24,2,,,,,,,,,,"CR",101004002
1,5,4,2,27,2,,,,,,,,,,"DK",101004002
1,5,4,2,22,2,,,,,,,,,,"7",101004002
1,5,4,2,31,2,,,,,,,,,,"DK",101004002
1,5,4,2,5,2,,,,,,,,,,"6",101004002
1,5,4,2,10,2,,,,,,,,,,"5",101004002
1,5,4,2,6,2,,,,,,,,,,"2",101004002
1,5,4,2,17,2,,,,,,,,,,"3",101004002
1,5,4,5,14,2,,,,,,,,,,"5",101004005
1,5,4,5,2,2,,,,,,,,,,"10",101004005
1,5,4,5,1,1,10,5,,2,2,2,2,1,1,"1",101004005
1,5,4,5,27,2,,,,,,,,,,"DK",101004005
1,5,4,5,17,2,,,,,,,,,,"4",101004005
1,5,4,5,31,2,,,,,,,,,,"DK",101004005
1,5,4,5,20,2,,,,,,,,,,"11",101004005
1,5,4,5,24,2,,,,,,,,,,"9",101004005
1,5,4,5,10,2,,,,,,,,,,"3",101004005
1,5,4,5,6,2,,,,,,,,,,"2",101004005
1,5,4,5,12,2,,,,,,,,,,"7",101004005
1,5,4,5,16,2,,,,,,,,,,"8",101004005
1,5,4,5,32,2,,,,,,,,,,"DK",101004005
1,5,4,5,22,2,,,,,,,,,,"6",101004005
1,5,4,6,17,2,,,,,,,,,,"CR",101004006
1,5,4,6,1,2,,,,,,,,,,"CR",101004006
1,5,4,6,27,2,,,,,,,,,,,101004006
1,5,4,6,22,2,,,,,,,,,,"CR",101004006
1,5,4,6,12,2,,,,,,,,,,"CR",101004006
1,5,4,6,14,1,8,20,,1,1,2,2,1,1,"CR",101004006
1,5,4,6,32,2,,,,,,,,,,,101004006
1,5,4,6,2,2,,,,,,,,,,"CR",101004006
1,5,4,6,31,2,,,,,,,,,,,101004006
1,5,4,6,10,2,,,,,,,,,,"CR",101004006
1,5,4,6,16,2,,,,,,,,,,"CR",101004006
1,5,4,6,24,2,,,,,,,,,,"CR",101004006
1,5,4,6,5,2,,,,,,,,,,"CR",101004006
1,5,4,6,20,2,,,,,,,,,,"CR",101004006
1,5,4,10,27,2,,,,,,,,,,"DK",101004010
1,5,4,10,31,2,,,,,,,,,,"DK",101004010
1,5,4,10,14,2,,,,,,,,,,"3",101004010
1,5,4,10,24,2,,,,,,,,,,"8",101004010
1,5,4,10,2,2,,,,,,,,,,"10",101004010
1,5,4,10,20,2,,,,,,,,,,"11",101004010
1,5,4,10,32,2,,,,,,,,,,"DK",101004010
1,5,4,10,16,2,,,,,,,,,,"9",101004010
1,5,4,10,6,2,,,,,,,,,,"2",101004010
1,5,4,10,12,2,,,,,,,,,,"4",101004010
1,5,4,10,5,2,,,,,,,,,,"6",101004010
1,5,4,10,22,2,,,,,,,,,,"5",101004010
1,5,4,10,1,2,,,,,,,,,,"1",101004010
1,5,4,10,17,2,,,,,,,,,,"7",101004010
1,5,4,12,1,1,10,15,,1,1,1,2,1,1,"1",101004012
1,5,4,12,20,2,,,,,,,,,,"CR",101004012
1,5,4,12,31,2,,,,,,,,,,"DK",101004012
1,5,4,12,24,2,,,,,,,,,,"CR",101004012
1,5,4,12,22,2,,,,,,,,,,"CR",101004012
1,5,4,12,10,2,,,,,,,,,,"CR",101004012
1,5,4,12,14,2,,,,,,,,,,"CR",101004012
1,5,4,12,32,2,,,,,,,,,,"DK",101004012
1,5,4,12,5,2,,,,,,,,,,"CR",101004012
1,5,4,12,17,2,,,,,,,,,,"CR",101004012
1,5,4,12,27,2,,,,,,,,,,"DK",101004012
1,5,4,12,16,2,,,,,,,,,,"CR",101004012
1,5,4,12,6,2,,,,,,,,,,"CR",101004012
1,5,4,12,2,2,,,,,,,,,,"CR",101004012
1,5,4,14,17,2,,,,,,,,,,"CR",101004014
1,5,4,14,2,2,,,,,,,,,,"CR",101004014
1,5,4,14,22,2,,,,,,,,,,"CR",101004014
1,5,4,14,20,2,,,,,,,,,,"CR",101004014
1,5,4,14,31,2,,,,,,,,,,"DK",101004014
1,5,4,14,12,2,,,,,,,,,,"CR",101004014
1,5,4,14,5,2,,,,,,,,,,"CR",101004014
1,5,4,14,10,2,,,,,,,,,,"CR",101004014
1,5,4,14,6,1,8,20,,1,1,2,2,1,1,"1",101004014
1,5,4,14,27,2,,,,,,,,,,"DK",101004014
1,5,4,14,32,2,,,,,,,,,,"DK",101004014
1,5,4,14,24,2,,,,,,,,,,"CR",101004014
1,5,4,14,1,2,,,,,,,,,,"2",101004014
1,5,4,14,16,1,9,15,,2,2,1,1,1,1,"CR",101004014
1,5,4,16,24,2,,,,,,,,,,"CR",101004016
1,5,4,16,10,2,,,,,,,,,,"CR",101004016
1,5,4,16,17,2,,,,,,,,,,"CR",101004016
1,5,4,16,22,2,,,,,,,,,,"CR",101004016
1,5,4,16,31,2,,,,,,,,,,"DK",101004016
1,5,4,16,32,2,,,,,,,,,,"DK",101004016
1,5,4,16,27,2,,,,,,,,,,"DK",101004016
1,5,4,16,1,2,,,,,,,,,,"1",101004016
1,5,4,16,12,2,,,,,,,,,,"CR",101004016
1,5,4,16,2,2,,,,,,,,,,"CR",101004016
1,5,4,16,14,2,,,,,,,,,,"CR",101004016
1,5,4,16,5,2,,,,,,,,,,"CR",101004016
1,5,4,16,6,2,,,,,,,,,,"2",101004016
1,5,4,16,20,2,,,,,,,,,,"CR",101004016
1,5,4,17,14,2,,,,,,,,,,"CR",101004017
1,5,4,17,16,2,,,,,,,,,,"CR",101004017
1,5,4,17,32,2,,,,,,,,,,"DK",101004017
1,5,4,17,2,2,,,,,,,,,,"CR",101004017
1,5,4,17,10,2,,,,,,,,,,"CR",101004017
1,5,4,17,27,2,,,,,,,,,,"DK",101004017
1,5,4,17,20,2,,,,,,,,,,"CR",101004017
1,5,4,17,1,2,,,,,,,,,,"1",101004017
1,5,4,17,31,2,,,,,,,,,,"DK",101004017
1,5,4,17,5,1,8,18,,2,2,1,1,1,1,"CR",101004017
1,5,4,17,24,2,,,,,,,,,,"CR",101004017
1,5,4,17,22,2,,,,,,,,,,"CR",101004017
1,5,4,17,6,2,,,,,,,,,,"CR",101004017
1,5,4,17,12,2,,,,,,,,,,"CR",101004017
1,5,4,20,14,2,,,,,,,,,,"CR",101004020
1,5,4,20,6,2,,,,,,,,,,"CR",101004020
1,5,4,20,5,2,,,,,,,,,,"CR",101004020
1,5,4,20,16,2,,,,,,,,,,"CR",101004020
1,5,4,20,24,2,,,,,,,,,,"CR",101004020
1,5,4,20,12,2,,,,,,,,,,"CR",101004020
1,5,4,20,1,2,,,,,,,,,,"CR",101004020
1,5,4,20,31,2,,,,,,,,,,"DK",101004020
1,5,4,20,32,2,,,,,,,,,,"DK",101004020
1,5,4,20,10,2,,,,,,,,,,"CR",101004020
1,5,4,20,17,2,,,,,,,,,,"CR",101004020
1,5,4,20,2,2,,,,,,,,,,"CR",101004020
1,5,4,20,22,1,8,20,,1,1,2,2,1,1,"CR",101004020
1,5,4,20,27,2,,,,,,,,,,"DK",101004020
1,5,4,22,27,2,,,,,,,,,,"DK",101004022
1,5,4,22,10,2,,,,,,,,,,"6",101004022
1,5,4,22,32,2,,,,,,,,,,"DK",101004022
1,5,4,22,1,2,,,,,,,,,,"1",101004022
1,5,4,22,14,2,,,,,,,,,,"3",101004022
1,5,4,22,17,2,,,,,,,,,,"4",101004022
1,5,4,22,31,2,,,,,,,,,,"DK",101004022
1,5,4,22,20,1,8,30,,1,1,2,2,1,1,"11",101004022
1,5,4,22,6,2,,,,,,,,,,"2",101004022
1,5,4,22,16,2,,,,,,,,,,"10",101004022
1,5,4,22,2,1,1,20,,2,1,2,1,1,1,"9",101004022
1,5,4,22,12,2,,,,,,,,,,"7",101004022
1,5,4,22,5,2,,,,,,,,,,"5",101004022
1,5,4,22,24,2,,,,,,,,,,"8",101004022
1,5,4,24,2,2,,,,,,,,,,"CR",101004024
1,5,4,24,12,2,,,,,,,,,,"CR",101004024
1,5,4,24,20,2,,,,,,,,,,"CR",101004024
1,5,4,24,27,2,,,,,,,,,,"DK",101004024
1,5,4,24,10,2,,,,,,,,,,"CR",101004024
1,5,4,24,32,2,,,,,,,,,,"DK",101004024
1,5,4,24,14,2,,,,,,,,,,"CR",101004024
1,5,4,24,17,2,,,,,,,,,,"CR",101004024
1,5,4,24,5,2,,,,,,,,,,"CR",101004024
1,5,4,24,31,2,,,,,,,,,,"DK",101004024
1,5,4,24,6,2,,,,,,,,,,"CR",101004024
1,5,4,24,1,2,,,,,,,,,,"1",101004024
1,5,4,24,22,2,,,,,,,,,,"CR",101004024
1,5,4,24,16,2,,,,,,,,,,"CR",101004024
1,5,4,27,12,2,,,,,,,,,,"DK",101004027
1,5,4,27,17,2,,,,,,,,,,"DK",101004027
1,5,4,27,5,2,,,,,,,,,,"DK",101004027
1,5,4,27,2,2,,,,,,,,,,"DK",101004027
1,5,4,27,32,2,,,,,,,,,,"CR",101004027
1,5,4,27,10,2,,,,,,,,,,"DK",101004027
1,5,4,27,14,2,,,,,,,,,,"CR",101004027
1,5,4,27,20,2,,,,,,,,,,"DK",101004027
1,5,4,27,16,2,,,,,,,,,,"DK",101004027
1,5,4,27,1,2,,,,,,,,,,"CR",101004027
1,5,4,27,31,2,,,,,,,,,,"CR",101004027
1,5,4,27,6,2,,,,,,,,,,"CR",101004027
1,5,4,27,24,2,,,,,,,,,,"DK",101004027
1,5,4,27,22,2,,,,,,,,,,"DK",101004027
