"id1","id2","id3","id4","s1fi_hhmid","s1fii_39","s1fii_40","s1fii_41","s1fii_42","s1fii_43","s1fii_44","s1fii_45","s1fii_46","s1fii_47","s1fii_48","s1fii_49","s1fii_50","s1fii_51","s1fii_52","hhno"
2,6,45,51,4,2,,,,2,,,,,1,1,2,,,102045051
2,6,45,51,3,2,,,,2,,,,,2,,2,,,102045051
2,6,45,56,3,,,,,,,,,,,,,,,102045056
2,6,45,56,4,,,,,,,,,,,,,,,102045056
2,6,45,56,1,,,,,,,,,,,,,,,102045056
2,6,45,56,2,2,,,,2,,,,,2,,2,,,102045056
2,6,45,59,1,2,,,,2,,,,,2,,2,,,102045059
2,6,45,60,3,2,,,,2,,,,,1,3,2,,,102045060
2,6,45,60,2,2,,,,2,,,,,2,,2,,,102045060
2,6,45,60,1,2,,,,2,,,,,2,,2,,,102045060
2,6,45,87,2,,,,,,,,,,,,,,,102045087
2,6,45,87,1,,,,,,,,,,,,,,,102045087
2,6,45,91,1,2,,,,2,,,,,2,,1,3,,102045091
2,6,45,106,7,,,,,,,,,,,,,,,102045106
2,6,45,106,5,2,,,,2,,,,,1,2,2,,,102045106
2,6,45,106,6,,,,,,,,,,,,,,,102045106
2,6,45,106,1,2,,,,2,,,,,1,1,2,,,102045106
2,6,45,106,2,2,,,,2,,,,,2,,2,,,102045106
2,6,45,106,3,2,,,,2,,,,,1,1,2,,,102045106
2,6,45,106,4,2,,,,2,,,,,1,3,2,,,102045106
2,7,50,1,1,2,,,,2,,,,,2,,2,,,102050001
2,7,50,1,2,,,,,,,,,,,,,,,102050001
2,7,50,1,3,,,,,,,,,,,,,,,102050001
2,7,50,4,4,,,,,,,,,,,,,,,102050004
2,7,50,4,1,2,,,,2,,,,,2,,2,,,102050004
2,7,50,4,2,2,,,,2,,,,,2,,2,,,102050004
2,7,50,4,3,,,,,,,,,,,,,,,102050004
2,7,50,5,1,2,,,,2,,,,,2,,2,,,102050005
2,7,50,6,2,2,,,,2,,,,,2,,2,,,102050006
2,7,50,6,3,2,,,,2,,,,,2,,2,,,102050006
2,7,50,6,4,,,,,,,,,,,,,,,102050006
2,7,50,6,1,2,,,,2,,,,,2,,2,,,102050006
2,7,50,8,1,2,,,,2,,,,,2,,2,,,102050008
2,7,50,11,2,2,,,,2,,,,,2,,2,,,102050011
2,7,50,11,1,2,,,,2,,,,,2,,2,,,102050011
2,7,50,11,3,,,,,,,,,,,,,,,102050011
2,7,50,12,5,,,,,,,,,,,,,,,102050012
2,7,50,12,3,2,,,,2,,,,,2,,2,,,102050012
2,7,50,12,1,2,,,,2,,,,,2,,2,,,102050012
2,7,50,12,2,,,,,,,,,,,,,,,102050012
2,7,50,12,6,,,,,,,,,,,,,,,102050012
2,7,50,12,4,2,,,,2,,,,,2,,2,,,102050012
2,7,50,13,2,2,,,,2,,,,,2,,2,,,102050013
2,7,50,13,1,2,,,,2,,,,,2,,2,,,102050013
2,7,50,14,1,,,,,,,,,,,,,,,102050014
2,7,50,14,4,,,,,,,,,,,,,,,102050014
2,7,50,14,3,,,,,,,,,,,,,,,102050014
2,7,50,14,2,,,,,,,,,,,,,,,102050014
2,7,50,16,2,2,,,,2,,,,,2,,2,,,102050016
2,7,50,16,3,2,,,,2,,,,,2,,2,,,102050016
2,7,50,16,1,2,,,,2,,,,,2,,2,,,102050016
2,7,50,16,4,,,,,,,,,,,,,,,102050016
2,7,50,18,2,2,,,,2,,,,,2,,2,,,102050018
2,7,50,18,1,2,,,,2,,,,,2,,2,,,102050018
2,7,50,19,1,2,,,,2,,,,,2,,2,,,102050019
2,7,50,19,4,,,,,,,,,,,,,,,102050019
2,7,50,19,2,,,,,,,,,,,,,,,102050019
2,7,50,19,3,,,,,,,,,,,,,,,102050019
2,7,50,23,1,2,,,,2,,,,,2,,2,,,102050023
2,7,50,25,1,2,,,,1,2,3,1,2,2,,2,,"7",102050025
2,7,50,25,2,2,,,,2,,,,,2,,2,,,102050025
2,7,50,25,3,,,,,,,,,,2,,2,,,102050025
2,7,50,25,4,2,,,,2,,,,,,,,,,102050025
2,7,50,27,3,,,,,,,,,,,,,,,102050027
2,7,50,27,4,,,,,,,,,,,,,,,102050027
2,7,50,27,2,2,,,,2,,,,,2,,2,,,102050027
2,7,50,27,1,2,,,,2,,,,,2,,2,,,102050027
2,8,52,6,2,2,,,,2,,,,,2,,2,,,102052006
2,8,52,6,4,2,,,,2,,,,,2,,2,8,,102052006
2,8,52,6,5,2,,,,2,,,,,2,,2,2,,102052006
2,8,52,6,3,2,,,,2,,,,,1,4,2,,,102052006
2,8,52,6,1,2,,,,2,,,,,2,,2,,,102052006
2,8,52,9,1,2,,,,2,,,,,2,,2,,,102052009
2,8,52,9,3,,,,,,,,,,,,,,,102052009
2,8,52,9,5,,,,,,,,,,,,,,,102052009
2,8,52,9,2,,,,,,,,,,,,,,,102052009
2,8,52,9,4,,,,,,,,,,,,,,,102052009
2,8,52,12,1,2,,,,2,,,,,2,,2,,,102052012
2,8,52,18,2,2,,,,2,,,,,1,2,2,,,102052018
2,8,52,18,1,1,7,6,2,2,,,,,1,1,1,3,,102052018
2,8,52,18,3,2,,,,2,,,,,1,4,2,,,102052018
2,8,52,24,1,2,,,,2,,,,,2,,2,,,102052024
2,8,52,24,2,,,,,,,,,,,,,,,102052024
2,8,52,28,2,,,,,,,,,,,,,,,102052028
2,8,52,28,1,2,,,,2,,,,,1,1,2,,,102052028
2,8,52,31,1,1,6,5,4,2,,,,,2,1,2,,,102052031
2,8,52,38,1,2,,,,2,,,,,2,,2,,,102052038
2,8,52,38,5,2,,,,2,,,,,2,,2,,,102052038
2,8,52,38,3,2,,,,2,,,,,1,1,2,,,102052038
2,8,52,38,4,2,,,,2,,,,,1,4,2,,,102052038
2,8,52,38,2,2,,,,2,,,,,2,,2,,,102052038
2,8,52,41,2,2,,,,2,,,,,2,,2,,,102052041
2,8,52,41,1,,,,,,,,,,,,,,,102052041
2,8,52,43,1,2,,,,2,,,,,1,1,2,,,102052043
2,8,52,56,1,2,,,,2,,,,,2,,2,,,102052056
2,8,52,58,5,2,,,,2,,,,,1,1,2,,,102052058
2,8,52,58,6,2,,,,2,,,,,2,,2,,,102052058
2,8,52,58,1,1,7,7,4,2,,,,,2,,2,,,102052058
2,8,52,58,2,2,,,,2,,,,,2,,2,,,102052058
2,8,52,58,4,2,,,,2,,,,,2,,2,,,102052058
2,8,52,58,3,2,,,,2,,,,,2,,2,,,102052058
2,8,52,71,3,2,,,,2,,,,,1,2,2,,,102052071
2,8,52,71,2,2,,,,2,,,,,2,,2,,,102052071
2,8,52,71,4,2,,,,2,,,,,1,2,2,,,102052071
2,8,52,71,1,1,6,1,4,2,,,,,2,,2,,,102052071
2,8,52,71,5,,,,,,,,,,2,,2,,,102052071
2,8,52,71,6,,,,,,,,,,2,,2,,,102052071
2,8,52,74,1,2,,,,2,,,,,2,,2,,,102052074
2,8,52,77,1,2,,,,2,,,,,2,,2,,"2",102052077
2,9,54,2,4,,,,,,,,,,,,,,,102054002
2,9,54,2,3,,,,,,,,,,,,,,,102054002
2,9,54,2,1,,,,,,,,,,,,,,,102054002
2,9,54,2,2,,,,,,,,,,,,,,,102054002
2,9,54,4,1,2,,,,2,,,,,2,,2,,,102054004
2,9,54,4,2,2,,,,2,,,,,2,,2,,,102054004
2,9,54,4,4,2,,,,2,,,,,2,,2,,,102054004
2,9,54,4,3,2,,,,2,,,,,2,,2,,,102054004
2,9,54,11,1,2,,,,2,,,,,2,,2,,,102054011
2,9,54,11,2,2,,,,2,,,,,2,,2,,,102054011
2,9,54,11,3,,,,,,,,,,,,,,,102054011
2,9,54,19,1,,,,,,,,,,,,,,,102054019
2,9,54,20,2,,,,,,,,,,,,,,,102054020
2,9,54,20,1,2,,,,2,,,,,2,,2,,,102054020
2,9,54,27,1,,,,,,,,,,,,,,,102054027
2,9,54,27,2,2,,,,2,,,,,2,,2,,,102054027
2,9,54,32,1,2,,,,2,,,,,2,,2,,,102054032
2,9,54,32,2,2,,,,2,,,,,1,1,2,,,102054032
2,9,54,32,3,,,,,,,,,,,,,,,102054032
2,9,54,39,1,2,,,,2,,,,,2,,2,,,102054039
2,9,54,39,2,,,,,,,,,,,,,,,102054039
2,9,54,41,1,2,,,,2,,,,,2,,1,1,,102054041
2,9,54,50,2,2,,,,2,,,,,2,,2,,,102054050
2,9,54,50,4,2,,,,2,,,,,2,,2,,,102054050
2,9,54,50,1,2,,,,2,,,,,2,,2,,,102054050
2,9,54,50,3,2,,,,2,,,,,2,,2,,,102054050
2,9,54,53,1,2,,,,2,,,,,2,,2,,,102054053
2,9,54,53,2,2,,,,2,,,,,2,,2,,,102054053
2,9,54,58,2,2,,,,2,,,,,2,,,,,102054058
2,9,54,58,1,2,,,,2,,,,,2,,,,,102054058
2,9,54,58,3,,,,,,,,,,,,,,,102054058
2,9,54,60,1,,,,,,,,,,,,,,,102054060
2,9,54,61,3,,,,,,,,,,,,,,,102054061
2,9,54,61,1,2,,,,2,,,,,2,,2,,,102054061
2,9,54,61,2,2,,,,2,,,,,2,,2,,,102054061
2,9,54,67,6,,,,,,,,,,,,,,,102054067
2,9,54,67,1,2,,,,2,,,,,2,,2,,,102054067
2,9,54,67,4,,,,,,,,,,,,,,,102054067
2,9,54,67,2,2,,,,2,,,,,2,,2,,,102054067
2,9,54,67,3,,,,,,,,,,,,,,,102054067
2,9,54,67,5,,,,,,,,,,,,,,,102054067
2,9,55,7,7,,,,,,,,,,,,,,,102055007
2,9,55,7,1,2,,,,2,,,,,2,,2,,,102055007
2,9,55,7,2,2,,,,2,,,,,2,,2,,,102055007
2,9,55,7,6,,,,,,,,,,,,,,,102055007
2,9,55,7,4,,,,,,,,,,,,,,,102055007
2,9,55,7,5,,,,,,,,,,,,,,,102055007
2,9,55,7,3,2,,,,2,,,,,2,,2,,,102055007
2,9,55,15,5,,,,,,,,,,,,,,,102055015
2,9,55,15,4,,,,,,,,,,,,,,,102055015
2,9,55,15,1,,,,,,,,,,,,,,,102055015
2,9,55,15,2,2,,,,2,,,,,1,1,2,,,102055015
2,9,55,15,3,2,,,,2,,,,,1,1,2,,,102055015
2,9,55,17,1,2,,,,2,,,,,2,,2,,,102055017
2,9,55,34,4,,,,,,,,,,,,,,,102055034
2,9,55,34,3,2,,,,2,,,,,2,,2,,,102055034
2,9,55,34,5,,,,,,,,,,,,,,,102055034
2,9,55,34,1,2,,,,2,,,,,2,,2,,,102055034
2,9,55,34,2,2,,,,2,,,,,2,,2,,,102055034
2,9,55,63,5,,,,,,,,,,,,,,,102055063
2,9,55,63,3,,,,,,,,,,,,,,,102055063
2,9,55,63,1,2,,,,2,,,,,2,,2,,,102055063
2,9,55,63,2,2,,,,2,,,,,2,,2,,,102055063
2,9,55,63,4,,,,,,,,,,,,,,,102055063
2,9,55,64,1,2,,,,,,,,,,,,,,102055064
2,9,55,74,1,,,,,,,,,,,,,,,102055074
2,9,55,94,1,1,4,4,2,2,,,,,2,,2,,,102055094
2,9,55,102,1,2,,,,2,,,,,2,,2,,,102055102
2,9,55,109,1,,,,,,,,,,,,,,,102055109
2,9,55,120,1,2,,,,2,,,,,2,,2,,,102055120
2,9,55,121,3,,,,,,,,,,,,,,,102055121
2,9,55,121,2,2,,,,2,,,,,2,,2,,,102055121
2,9,55,121,1,2,,,,2,,,,,2,,2,,,102055121
2,9,55,121,4,,,,,,,,,,,,,,,102055121
2,9,55,124,1,,,,,,,,,,,,,,,102055124
2,9,55,127,2,,,,,,,,,,,,,,,102055127
2,9,55,127,1,2,,,,2,,,,,2,,2,,,102055127
2,9,55,135,3,2,,,,2,,,,,1,1,2,,,102055135
2,9,55,135,2,,,,,,,,,,,,,,,102055135
2,9,55,135,5,,,,,,,,,,,,,,,102055135
2,9,55,135,4,,,,,,,,,,,,,,,102055135
2,9,55,135,1,2,,,,2,,,,,2,,2,,,102055135
2,19,49,5,8,,,,,,,,,,,,,,,102049005
2,19,49,5,1,2,,,,2,,,,,2,,2,,,102049005
2,19,49,5,5,,,,,,,,,,,,,,,102049005
2,19,49,5,7,,,,,,,,,,,,,,,102049005
2,19,49,5,3,2,,,,2,,,,,2,,2,,,102049005
2,19,49,5,2,2,,,,2,,,,,2,,2,,,102049005
2,19,49,5,6,,,,,,,,,,,,,,,102049005
2,19,49,5,4,,,,,,,,,,,,,,,102049005
2,19,49,14,1,,,,,,,,,,,,,,,102049014
2,19,49,19,3,,,,,,,,,,,,,,,102049019
2,19,49,19,1,2,,,,2,,,,,2,,2,,,102049019
2,19,49,19,2,2,,,,2,,,,,1,1,2,,,102049019
2,19,49,27,1,2,,,,2,,,,,2,,2,,,102049027
2,19,49,27,3,,,,,,,,,,,,,,,102049027
2,19,49,27,2,2,,,,2,,,,,2,,2,,,102049027
2,19,49,29,1,,,,,,,,,,,,,,,102049029
2,19,49,30,1,2,,,,2,,,,,2,,2,,,102049030
2,19,49,30,2,2,,,,2,,,,,2,,2,,,102049030
2,19,49,39,1,,,,,,,,,,,,,,,102049039
2,19,49,58,3,,,,,,,,,,,,,,,102049058
2,19,49,58,2,,,,,,,,,,,,,,,102049058
2,19,49,58,1,2,,,,2,,,2,,2,,,,,102049058
2,19,49,65,1,2,,,,2,,,,,2,,2,,,102049065
2,19,49,65,3,,,,,,,,,,,,,,,102049065
2,19,49,65,2,,,,,,,,,,,,,,,102049065
2,19,49,66,3,,,,,,,,,,,,,,,102049066
2,19,49,66,2,2,,,,2,,,,,2,,2,,,102049066
2,19,49,66,4,,,,,,,,,,,,,,,102049066
2,19,49,66,1,2,,,,2,,,,,2,,2,,,102049066
2,19,49,75,1,2,,,,2,,,,,2,,2,,,102049075
2,19,49,80,2,2,,,,2,,,,,2,,2,,,102049080
2,19,49,80,3,2,,,,2,,,,,2,,1,1,,102049080
2,19,49,80,1,1,6,9,4,2,,,,,2,,2,,,102049080
2,19,49,110,2,2,,,,2,,,,,1,1,2,,,102049110
2,19,49,110,1,2,,,,2,,,,,2,,2,,,102049110
2,19,49,118,3,,,,,,,,,,,,,,,102049118
2,19,49,118,1,2,,,,2,,,,,2,,2,,,102049118
2,19,49,118,4,,,,,,,,,,,,,,,102049118
2,19,49,118,2,2,,,,2,,,,,2,,2,,,102049118
2,19,49,129,1,,,,,,,,,,,,,,,102049129
2,20,48,15,3,,,,,,,,,,,,,,,102048015
2,20,48,15,1,2,,,,2,,,,,2,,2,,,102048015
2,20,48,15,2,,,,,,,,,,,,,,,102048015
2,20,48,22,3,2,,,,2,,,,,1,3,2,,,102048022
2,20,48,22,2,,,,,,,,,,,,,,,102048022
2,20,48,22,5,,,,,,,,,,,,,,,102048022
2,20,48,22,4,,,,,,,,,,,,,,,102048022
2,20,48,22,1,2,,,,2,,,,,2,,2,,,102048022
2,20,48,28,3,,,,,,,,,,,,,,,102048028
2,20,48,28,1,,,,,,,,,,,,,,,102048028
2,20,48,28,4,,,,,,,,,,,,,,,102048028
2,20,48,28,2,2,,,,2,,,,,2,,2,,,102048028
2,20,48,34,1,2,,,,2,,,,,2,,2,,,102048034
2,20,48,34,4,,,,,,,,,,,,,,,102048034
2,20,48,34,5,,,,,,,,,,,,,,,102048034
2,20,48,34,2,2,,,,2,,,,,2,,2,,,102048034
2,20,48,34,3,2,,,,2,,,,,1,1,2,,,102048034
2,20,48,37,1,,,,,,,,,,,,,,,102048037
2,20,48,37,3,,,,,,,,,,,,,,,102048037
2,20,48,37,4,2,,,,2,,,,,1,1,2,,,102048037
2,20,48,37,2,2,,,,2,,,,,2,,2,,,102048037
2,20,48,39,3,2,,,,2,,,,,2,,2,,,102048039
2,20,48,39,1,,,,,,,,,,,,,,,102048039
2,20,48,39,4,,,,,,,,,,,,,,,102048039
2,20,48,39,2,,,,,,,,,,,,,,,102048039
2,20,48,39,5,2,,,,2,,,,,2,,2,,,102048039
2,20,48,39,6,2,,,,2,,,,,2,,2,,,102048039
2,20,48,51,5,,,,,,,,,,,,,,,102048051
2,20,48,51,2,2,,,,2,,,,,2,,2,,,102048051
2,20,48,51,4,,,,,,,,,,,,,,,102048051
2,20,48,51,6,,,,,,,,,,,,,,,102048051
2,20,48,51,1,2,,,,2,,,,,2,,2,,,102048051
2,20,48,51,3,,,,,,,,,,,,,,,102048051
2,20,48,52,1,2,,,,2,,,,,2,,2,,,102048052
2,20,48,52,2,2,,,,2,,,,,2,,2,,,102048052
2,20,48,52,5,,,,,,,,,,,,,,,102048052
2,20,48,52,4,2,,,,2,,,,,2,,2,,,102048052
2,20,48,52,3,2,,,,2,,,,,1,1,2,,,102048052
2,20,48,54,1,,,,,,,,,,,,,,,102048054
2,20,48,54,2,2,,,,2,,,,,2,,2,,,102048054
2,20,48,54,3,2,,,,2,,,,,2,,2,,,102048054
2,20,48,55,1,,,,,,,,,,,,,,,102048055
2,20,48,58,1,2,,,,2,,,,,2,,1,1,,102048058
2,20,48,58,4,2,,,,2,,,,,2,,2,,,102048058
2,20,48,58,3,2,,,,2,,,,,2,,2,,,102048058
2,20,48,58,6,,,,,,,,,,,,,,,102048058
2,20,48,58,5,2,,,,2,,,,,1,1,2,,,102048058
2,20,48,58,2,,,,,,,,,,,,,,,102048058
2,20,48,58,7,,,,,,,,,,,,,,,102048058
2,20,48,67,1,2,,,,2,,,,,2,,2,,,102048067
2,20,48,68,1,,,,,,,,,,,,,,,102048068
2,20,48,78,1,2,,,,2,,,,,2,,2,,,102048078
2,20,48,78,4,,,,,,,,,,,,,,,102048078
2,20,48,78,3,,,,,,,,,,,,,,,102048078
2,20,48,78,5,,,,,,,,,,,,,,,102048078
2,20,48,78,6,2,,,,2,,,,,1,2,2,,,102048078
2,20,48,78,2,,,,,,,,,,,,,,,102048078
2,20,48,98,3,2,,,,2,,,,,2,,2,,,102048098
2,20,48,98,1,,,,,,,,,,,,,,,102048098
2,20,48,98,2,,,,,,,,,,,,,,,102048098
2,22,53,2,1,2,,,,2,,,,,2,,2,,,102053002
2,22,53,10,1,2,,,,2,,,,,2,,2,,,102053010
2,22,53,27,4,2,,,,2,,,,,2,,2,,,102053027
2,22,53,27,6,,,,,,,,,,,,,,,102053027
2,22,53,27,2,2,,,,2,,,,,2,,2,,,102053027
2,22,53,27,1,2,,,,2,,,,,2,,1,2,,102053027
2,22,53,27,3,2,,,,2,,,,,2,,2,,,102053027
2,22,53,27,7,,,,,,,,,,,,,,,102053027
2,22,53,27,5,,,,,,,,,,,,,,,102053027
2,22,53,29,3,2,,,,2,,,,,1,1,2,,,102053029
2,22,53,29,2,2,,,,2,,,,,2,,2,,,102053029
2,22,53,29,1,2,,,,2,,,,,2,,2,,,102053029
2,22,53,40,1,,,,,,,,,,,,,,,102053040
2,22,53,40,2,,,,,,,,,,,,,,,102053040
2,22,53,40,3,,,,,,,,,,,,,,,102053040
2,22,53,47,2,,,,,,,,,,,,,,,102053047
2,22,53,47,3,,,,,,,,,,,,,,,102053047
2,22,53,47,1,2,,,,2,,,,,2,,2,,,102053047
2,22,53,58,4,,,,,,,,,,,,,,,102053058
2,22,53,58,2,2,,,,2,,,,,1,1,2,,,102053058
2,22,53,58,1,,,,,,,,,,,,,,,102053058
2,22,53,58,3,2,,,,2,,,,,2,,2,,,102053058
2,22,53,58,5,,,,,,,,,,,,,,,102053058
2,22,53,59,1,2,,,,2,,,,,2,,2,,,102053059
2,22,53,59,3,,,,,,,,,,,,,,,102053059
2,22,53,59,2,,,,,,,,,,,,,,,102053059
2,22,53,74,3,,,,,,,,,,,,,,,102053074
2,22,53,74,1,2,,,,2,,,,,2,,2,,,102053074
2,22,53,74,4,,,,,,,,,,,,,,,102053074
2,22,53,74,2,2,,,,2,,,,,2,,2,,,102053074
2,22,53,76,1,2,,,,2,,,,,2,,2,,,102053076
2,22,53,79,2,2,,,,2,,,,,2,,2,,,102053079
2,22,53,79,4,,,,,,,,,,,,,,,102053079
2,22,53,79,1,2,,,,2,,,,,2,,2,,,102053079
2,22,53,79,3,,,,,,,,,,,,,,,102053079
2,22,53,85,1,2,,,,2,,,,,2,,1,1,,102053085
2,22,53,87,3,2,,,,2,,,,,2,,2,,,102053087
2,22,53,87,2,2,,,,2,,,,,2,,2,,,102053087
2,22,53,87,1,2,,,,2,,,,,2,,2,,,102053087
2,22,53,88,6,,,,,,,,,,,,,,,102053088
2,22,53,88,2,2,,,,2,,,,,2,,2,,,102053088
2,22,53,88,3,2,,,,2,,,,,2,,1,2,,102053088
2,22,53,88,4,2,,,,2,,,,,2,,2,,,102053088
2,22,53,88,1,,,,,,,,,,,,,,,102053088
2,22,53,88,5,,,,,,,,,,,,,,,102053088
2,22,53,89,1,2,,,,2,,,,,2,,2,,"3",102053089
2,23,56,14,1,,,,,,,,,,,,,,,102056014
2,23,56,16,1,2,,,,2,,,,,2,,2,,,102056016
2,23,56,27,1,2,,,,2,,,,,2,,2,,,102056027
2,23,56,35,1,2,,,,2,,,,,2,,2,,,102056035
2,23,56,40,2,2,,,,2,,,,,2,,2,,,102056040
2,23,56,40,1,,,,,,,,,,,,,,,102056040
2,23,56,41,1,2,,,,2,,,,,2,,2,,,102056041
2,23,56,43,1,2,,,,2,,,,,2,,2,,,102056043
2,23,56,49,1,2,,,,2,,,,,2,,2,,,102056049
2,23,56,50,3,,,,,,,,,,,,,,,102056050
2,23,56,50,4,,,,,,,,,,,,,,,102056050
2,23,56,50,2,2,,,,2,,,,,1,2,1,1,,102056050
2,23,56,50,1,2,,,,2,,,,,2,,2,,,102056050
2,23,56,51,1,2,,,,2,,,,,2,,2,1,,102056051
2,23,56,51,2,,,,,,,,,,,,,,,102056051
2,23,56,54,1,,,,,,,,,,,,,,,102056054
2,23,56,58,1,2,,,,2,,,,,2,,2,,,102056058
2,23,56,58,8,,,,,,,,,,,,,,,102056058
2,23,56,58,6,,,,,,,,,,,,,,,102056058
2,23,56,58,4,,,,,,,,,,,,,,,102056058
2,23,56,58,2,2,,,,2,,,,,2,,2,,,102056058
2,23,56,58,7,,,,,,,,,,,,,,,102056058
2,23,56,58,5,,,,,,,,,,,,,,,102056058
2,23,56,58,3,,,,,,,,,,,,,,,102056058
2,23,56,69,5,,,,,,,,,,,,,,,102056069
2,23,56,69,3,2,,,,2,,,,,2,,2,,,102056069
2,23,56,69,1,,,,,,,,,,,,,,,102056069
2,23,56,69,4,,,,,,,,,,,,,,,102056069
2,23,56,69,2,,,,,,,,,,,,,,,102056069
2,23,56,72,2,,,,,,,,,,,,,,,102056072
2,23,56,72,6,,,,,,,,,,,,,,,102056072
2,23,56,72,3,2,,,,2,,,,,2,,2,,,102056072
2,23,56,72,4,2,,,,2,,,,,2,,2,,,102056072
2,23,56,72,5,2,,,,2,,,,,2,,2,,,102056072
2,23,56,72,1,,,,,,,,,,,,,,,102056072
2,23,56,72,7,,,,,,,,,,,,,,,102056072
2,23,56,74,2,,,,,,,,,,,,,,,102056074
2,23,56,74,3,,,,,,,,,,,,,,,102056074
2,23,56,74,1,2,,,,2,,,,,2,,2,,,102056074
2,23,57,11,3,,,,,,,,,,,,,,,102057011
2,23,57,11,2,,,,,,,,,,,,,,,102057011
2,23,57,11,1,2,,,,2,,,,,2,,2,,,102057011
2,23,57,12,3,,,,,,,,,,,,,,,102057012
2,23,57,12,5,,,,,,,,,,,,,,,102057012
2,23,57,12,4,,,,,,,,,,,,,,,102057012
2,23,57,12,1,,,,,,,,,,,,,,,102057012
2,23,57,12,2,2,,,,2,,,,,2,,2,,,102057012
2,23,57,14,1,2,,,,2,,,,,2,,2,,,102057014
2,23,57,39,1,1,6,7,4,2,,,,,2,,2,,,102057039
2,23,57,39,4,,,,,,,,,,,,,,,102057039
2,23,57,39,3,2,,,,2,,,,,2,,2,,,102057039
2,23,57,39,2,2,,,,2,,,,,2,,2,,,102057039
2,23,57,39,5,,,,,,,,,,,,,,,102057039
2,23,57,43,1,2,,,,2,,,,,2,,2,,,102057043
2,23,57,51,2,2,,,,2,,,,,1,1,2,,,102057051
2,23,57,51,4,,,,,,,,,,,,,,,102057051
2,23,57,51,3,,,,,,,,,,,,,,,102057051
2,23,57,51,1,1,6,4,2,2,,,,,2,,2,,,102057051
2,23,57,55,2,,,,,,,,,,,,,,,102057055
2,23,57,55,1,2,,,,2,,,,,2,,2,,,102057055
2,23,57,55,3,,,,,,,,,,,,,,,102057055
2,23,57,55,4,,,,,,,,,,,,,,,102057055
2,23,57,72,1,,,,,,,,,,,,,,,102057072
2,23,57,73,1,2,,,,2,,,,,2,,2,,,102057073
2,23,57,73,2,2,,,,2,,,,,2,,2,,,102057073
2,23,57,73,4,,,,,,,,,,,,,,,102057073
2,23,57,73,3,,,,,,,,,,,,,,,102057073
2,23,57,84,1,2,,,,2,,,,,2,,2,,,102057084
2,23,57,84,5,,,,,,,,,,,,,,,102057084
2,23,57,84,2,2,,,,2,,,,,2,,2,,,102057084
2,23,57,84,4,,,,,,,,,,,,,,,102057084
2,23,57,84,3,2,,,,2,,,,,2,,2,,,102057084
2,23,57,90,6,,,,,,,,,,,,,,,102057090
2,23,57,90,1,2,,,,2,,,,,2,,2,,,102057090
2,23,57,90,2,2,,,,2,,,,,2,,2,,,102057090
2,23,57,90,5,,,,,,,,,,,,,,,102057090
2,23,57,90,4,,,,,,,,,,,,,,,102057090
2,23,57,90,3,2,,,,2,,,,,2,,2,,,102057090
2,23,57,93,3,2,,,,2,,,,,2,,2,,,102057093
2,23,57,93,1,2,,,,2,,,,,2,,2,,,102057093
2,23,57,93,2,,,,,,,,,,,,,,,102057093
2,23,57,93,4,2,,,,2,,,,,2,,2,,,102057093
2,23,57,93,5,,,,,,,,,,,,,,,102057093
2,23,57,93,6,,,,,,,,,,,,,,,102057093
2,23,57,99,1,2,,,,2,,,,,2,,2,,,102057099
2,23,57,134,1,2,,,,2,,,,,2,,2,,,102057134
2,23,57,134,3,,,,,,,,,,,,,,,102057134
2,23,57,134,2,2,,,,2,,,,,2,,2,,,102057134
2,23,57,163,1,2,,,,2,,,,,2,,2,,,102057163
2,23,57,163,2,,,,,,,,,,,,,,,102057163
2,23,57,163,3,2,,,,2,,,,,2,,2,,,102057163
2,23,57,163,4,,,,,,,,,,,,,,,102057163
2,23,58,1,2,2,,,,2,,,,,2,,2,,,102058001
2,23,58,1,4,,,,,,,,,,,,,,,102058001
2,23,58,1,1,2,,,,2,,,,,2,,2,,,102058001
2,23,58,1,3,,,,,,,,,,,,,,,102058001
2,23,58,1,5,,,,,,,,,,,,,,,102058001
2,23,58,2,1,2,,,,2,,,,,2,,2,,,102058002
2,23,58,2,3,,,,,,,,,,,,,,,102058002
2,23,58,2,2,,,,,,,,,,,,,,,102058002
2,23,58,2,4,,,,,,,,,,,,,,,102058002
2,23,58,11,1,2,,,,2,,,,,2,,2,,,102058011
2,23,58,15,1,2,,,,2,,,,,2,,2,,,102058015
2,23,58,37,3,,,,,,,,,,,,,,,102058037
2,23,58,37,2,2,,,,2,,,,,2,,2,,,102058037
2,23,58,37,1,2,,,,2,,,,,2,,2,,,102058037
2,23,58,37,4,,,,,,,,,,,,,,,102058037
2,23,58,47,1,,,,,,,,,,,,,,,102058047
2,23,58,50,1,,,,,,,,,,,,,,,102058050
2,23,58,56,1,2,,,,2,,,,,1,1,2,,,102058056
2,23,58,96,1,2,,,,2,,,,,2,,2,,,102058096
2,23,58,99,1,,,,,,,,,,,,,,,102058099
2,23,58,115,1,,,,,,,,,,,,,,,102058115
2,23,58,116,1,2,,,,2,,,,,2,,2,,,102058116
2,23,58,116,2,,,,,,,,,,,,,,,102058116
2,23,58,122,2,,,,,,,,,,,,,,,102058122
2,23,58,122,1,2,,,,2,,,,,2,,2,,,102058122
2,23,58,122,3,,,,,,,,,,,,,,,102058122
2,23,58,123,1,2,,,,2,,,,,2,,2,,,102058123
2,23,58,131,1,2,,,,2,,,,,2,,2,,,102058131
